QTD_ITENS;500
QTD_MOCHILAS;7
CAPACIDADES;2528;1780;1991;2167;2154;2376;2032
ITEM;PESO;VALOR
0;63;638
1;27;277
2;40;364
3;20;222
4;74;630
5;46;420
6;33;269
7;73;862
8;32;381
9;53;491
10;49;435
11;28;270
12;62;512
13;25;270
14;33;336
15;38;309
16;75;638
17;62;604
18;39;452
19;27;232
20;22;191
21;52;560
22;39;348
23;53;446
24;50;441
25;44;468
26;50;502
27;44;427
28;80;646
29;80;783
30;72;630
31;54;546
32;50;477
33;47;451
34;68;566
35;31;321
36;78;875
37;51;428
38;50;519
39;44;499
40;29;255
41;67;669
42;21;227
43;36;407
44;40;451
45;78;764
46;79;862
47;69;659
48;67;797
49;70;670
50;26;267
51;33;369
52;79;900
53;22;194
54;23;246
55;64;613
56;59;678
57;71;822
58;37;435
59;20;196
60;76;783
61;54;638
62;52;608
63;79;841
64;37;299
65;70;791
66;45;487
67;64;523
68;42;359
69;51;451
70;61;500
71;80;791
72;75;810
73;55;584
74;67;589
75;35;282
76;72;805
77;50;534
78;46;385
79;36;393
80;76;719
81;75;823
82;42;416
83;49;430
84;39;452
85;75;653
86;72;679
87;22;221
88;31;334
89;71;591
90;22;229
91;50;571
92;68;615
93;26;235
94;46;489
95;23;219
96;43;475
97;20;208
98;74;753
99;41;329
100;30;344
101;33;315
102;41;330
103;37;413
104;26;299
105;20;232
106;57;585
107;20;229
108;61;723
109;43;396
110;74;875
111;61;582
112;68;639
113;42;477
114;72;591
115;71;584
116;70;739
117;66;673
118;63;528
119;51;428
120;51;469
121;52;519
122;78;881
123;33;391
124;23;253
125;29;239
126;62;530
127;66;669
128;22;227
129;51;509
130;60;506
131;32;301
132;48;388
133;41;400
134;57;578
135;79;867
136;64;588
137;59;659
138;67;709
139;69;706
140;42;377
141;62;537
142;29;272
143;43;432
144;47;408
145;55;477
146;20;202
147;38;319
148;57;569
149;74;739
150;37;360
151;38;404
152;47;395
153;45;405
154;52;601
155;38;398
156;51;474
157;70;716
158;50;575
159;77;890
160;38;387
161;43;514
162;74;872
163;77;749
164;27;262
165;40;390
166;71;657
167;46;417
168;48;428
169;76;677
170;44;372
171;40;473
172;79;890
173;55;464
174;59;506
175;74;820
176;51;568
177;20;164
178;38;309
179;68;761
180;33;354
181;68;736
182;29;235
183;65;716
184;24;244
185;29;255
186;26;290
187;20;174
188;31;309
189;57;527
190;22;244
191;50;548
192;77;840
193;35;402
194;56;595
195;32;276
196;76;798
197;35;289
198;53;477
199;76;763
200;58;529
201;66;723
202;70;661
203;73;790
204;31;290
205;70;726
