QTD_ITENS;500
QTD_MOCHILAS;7
CAPACIDADES;2179;2280;1949;2128;1992;2047;1944
ITEM;PESO;VALOR
0;55;532
1;32;353
2;72;703
3;77;749
4;23;189
5;65;735
6;26;211
7;64;651
8;37;306
9;24;207
10;73;762
11;37;408
12;56;655
13;55;563
14;22;227
15;39;313
16;71;690
17;63;723
18;72;579
19;40;426
20;65;713
21;62;602
22;62;528
23;31;320
24;31;319
25;48;501
26;34;322
27;44;432
28;23;223
29;65;583
30;20;223
31;53;534
32;31;306
33;80;904
34;42;461
35;29;275
36;50;443
37;28;289
38;29;242
39;73;728
40;26;289
41;58;506
42;41;427
43;59;485
44;68;771
45;75;845
46;54;613
47;66;755
48;53;559
49;58;676
50;57;480
51;35;363
52;38;408
53;41;471
54;73;664
55;48;471
56;71;805
57;22;216
58;49;440
59;69;732
60;66;633
61;30;295
62;31;369
63;67;568
64;39;397
65;69;595
66;49;586
67;20;167
68;62;661
69;56;498
70;62;693
71;58;484
72;77;742
73;74;880
74;70;602
75;38;306
76;69;698
77;66;675
78;39;376
79;72;834
80;79;938
81;42;387
82;59;694
83;32;357
84;71;604
85;62;514
86;20;205
87;68;772
88;76;835
89;42;452
90;69;563
91;52;448
92;28;245
93;44;522
94;39;375
95;45;506
96;54;641
97;44;442
98;39;401
99;26;246
100;42;472
101;55;591
102;68;760
103;71;796
104;74;828
105;65;520
106;37;338
107;49;401
108;36;319
109;53;442
110;70;648
111;55;448
112;29;280
113;57;628
114;72;705
115;60;560
116;78;668
117;61;700
118;35;355
119;57;459
120;70;693
121;64;668
122;50;429
123;45;504
124;51;585
125;60;585
126;26;229
127;29;235
128;58;502
129;57;656
130;21;178
131;49;545
132;51;452
133;34;356
134;79;909
135;80;717
136;40;439
137;43;504
138;24;210
139;20;172
140;40;340
141;55;583
142;72;754
143;65;775
144;39;465
145;37;385
146;52;560
147;34;328
148;22;221
149;57;538
150;65;540
151;35;414
152;46;390
153;75;816
154;62;551
155;45;495
156;39;411
157;53;562
158;79;690
159;71;767
160;38;396
161;75;830
162;41;371
163;76;703
164;34;281
165;37;311
166;31;250
167;71;830
168;38;455
169;75;837
170;37;399
171;78;772
172;31;346
173;35;331
174;24;197
175;39;353
176;54;476
177;26;222
178;45;408
179;72;852
180;58;534
181;24;211
182;21;188
183;28;261
184;22;185
185;62;535
186;52;602
187;44;460
188;41;394
189;43;409
190;65;569
191;63;699
192;33;308
193;31;302
194;64;762
195;71;810
196;53;555
197;30;310
198;78;866
199;21;190
200;63;640
201;25;208
202;38;442
203;75;877
204;22;250
205;72;646
206;78;901
207;52;518
208;59;473
209;43;440
210;33;294
211;48;468
212;23;248
213;29;238
214;65;544
215;52;534
216;54;564
217;75;650
218;65;530
219;24;230
220;55;558
221;56;531
222;65;668
223;55;484
224;52;488
225;39;397
226;45;372
227;37;425
228;63;541
229;49;561
230;52;558
231;61;670
232;43;430
233;54;551
234;34;359
235;34;297
236;29;242
237;62;558
238;29;332
239;20;189
240;24;281
241;46;538
242;23;218
243;70;820
244;35;347
245;66;648
246;42;462
247;71;745
248;27;309
249;26;254
250;62;515
251;42;468
252;51;427
253;22;259
254;30;290
255;46;520
256;52;589
257;46;419
258;33;380
259;72;851
260;56;496
261;64;722
262;78;831
263;38;376
264;24;218
265;58;618
266;22;233
267;55;633
268;23;204
269;44;417
270;58;637
271;34;372
272;45;459
273;54;575
274;36;333
275;46;385
276;56;586
277;72;724
278;24;216
279;66;637
280;48;401
281;46;439
282;23;251
283;31;361
284;47;420
285;57;600
286;33;315
287;77;778
288;58;496
289;37;395
290;46;439
291;67;620
292;61;588
293;70;615
294;48;483
295;74;633
296;72;659
297;51;440
298;68;782
299;22;182
300;71;610
301;35;396
302;78;682
303;72;718
304;49;541
305;77;625
306;41;377
307;51;420
308;43;433
309;54;481
310;54;640
311;34;334
312;30;278
313;24;280
314;36;293
315;67;771
316;24;249
317;63;616
318;51;422
319;47;507
320;70;600
321;45;414
322;22;182
323;39;434
324;59;655
325;53;497
326;44;503
327;57;564
328;25;258
329;48;414
330;65;557
331;58;568
332;67;559
333;62;649
334;45;370
335;65;640
336;43;350
337;67;801
338;36;339
339;77;641
340;64;582
341;50;434
342;35;318
343;64;549
344;39;367
345;28;296
346;25;210
347;45;402
348;44;383
349;43;403
350;26;285
351;62;661
352;27;288
353;45;369
354;77;916
355;73;714
356;63;560
357;55;520
358;56;506
359;24;246
360;36;401
361;73;629
362;26;255
363;32;340
364;31;313
365;48;475
366;27;323
367;51;490
368;35;350
369;41;378
370;38;317
371;77;633
372;68;774
373;37;322
374;30;247
375;75;667
376;49;528
377;42;341
378;23;261
379;66;571
380;35;368
381;42;422
382;56;461
383;63;595
384;64;757
385;28;257
386;27;302
387;37;429
388;76;899
389;73;856
390;66;747
391;59;590
392;50;576
393;33;324
394;22;222
395;68;654
396;68;726
397;42;503
398;44;516
399;78;804
400;51;524
401;51;458
402;24;193
403;79;805
404;72;861
405;37;352
406;27;275
407;68;602
408;65;707
409;52;536
410;75;723
411;69;738
412;64;616
413;63;558
414;64;575
415;35;303
416;45;424
417;77;761
418;69;573
419;35;396
420;64;688
421;39;315
422;43;483
423;30;347
424;60;661
425;29;233
426;78;852
427;73;661
428;78;710
429;79;915
430;32;270
431;47;524
432;40;448
433;36;350
434;55;530
435;26;233
436;34;295
437;62;681
438;70;591
439;57;582
440;42;401
441;71;816
442;26;271
443;76;828
444;76;714
445;60;573
446;69;673
447;70;662
448;51;475
449;70;682
450;57;571
451;31;258
452;34;352
453;29;333
454;58;582
455;21;168
456;28;325
457;53;622
458;41;331
459;78;932
460;55;611
461;51;611
462;59;512
463;57;590
464;77;666
465;41;419
466;40;346
467;54;511
468;77;835
469;32;372
470;44;450
471;28;230
472;65;704
473;68;791
474;25;232
475;48;415
476;50;455
477;28;280
478;48;429
479;42;500
480;47;505
481;54;619
482;37;360
483;42;426
484;64;528
485;53;502
486;24;240
487;68;649
488;20;189
489;36;427
490;51;521
491;58;651
492;67;642
493;21;245
494;73;596
495;21;180
496;38;366
497;70;686
498;23;209
499;38;326
CONFLITOS
ITEM;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;250;251;252;253;254;255;256;257;258;259;260;261;262;263;264;265;266;267;268;269;270;271;272;273;274;275;276;277;278;279;280;281;282;283;284;285;286;287;288;289;290;291;292;293;294;295;296;297;298;299;300;301;302;303;304;305;306;307;308;309;310;311;312;313;314;315;316;317;318;319;320;321;322;323;324;325;326;327;328;329;330;331;332;333;334;335;336;337;338;339;340;341;342;343;344;345;346;347;348;349;350;351;352;353;354;355;356;357;358;359;360;361;362;363;364;365;366;367;368;369;370;371;372;373;374;375;376;377;378;379;380;381;382;383;384;385;386;387;388;389;390;391;392;393;394;395;396;397;398;399;400;401;402;403;404;405;406;407;408;409;410;411;412;413;414;415;416;417;418;419;420;421;422;423;424;425;426;427;428;429;430;431;432;433;434;435;436;437;438;439;440;441;442;443;444;445;446;447;448;449;450;451;452;453;454;455;456;457;458;459;460;461;462;463;464;465;466;467;468;469;470;471;472;473;474;475;476;477;478;479;480;481;482;483;484;485;486;487;488;489;490;491;492;493;494;495;496;497;498;499
0;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;1;1;0;1;1;0;0;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;1;1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;1;1;1;1;0;0;1;0;1;1;1;1;1;0;1;1;0;0;1;0;0;0;0;1;1;1;1;0;0;0;0;1;0;1;1;1;1;1;0;1;1;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;1;1;1;1;1;0;1;0;1;0;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;0;0;1;1;1;1;1;0;1;0;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;1;1;0;1;0;1;1;0;1;1;0;1;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;0;1;1;0;1;1;1;0;1;0;1;1;0;0;1;1;1;0;0;1;1;1;0;0;1;1;1;1;1;1;0;0;0;1;1;1;0;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;1;1;1;1;0
