QTD_ITENS;300
QTD_MOCHILAS;7
CAPACIDADES;1197;1284;1077;1013;1348;1168;1319
ITEM;PESO;VALOR
0;24;205
1;40;386
2;27;267
3;51;443
4;38;356
5;33;367
6;40;431
7;60;714
8;36;337
9;32;334
10;74;635
11;27;268
12;50;592
13;30;274
14;22;187
15;50;473
16;32;372
17;78;641
18;36;300
19;48;491
20;42;478
21;72;669
22;52;578
23;54;521
24;54;641
25;23;190
26;24;249
27;75;601
28;57;546
29;33;268
30;25;273
31;70;717
32;37;379
33;22;231
34;46;502
35;65;779
36;63;574
37;27;317
38;72;676
39;75;895
40;49;499
41;24;195
42;45;534
43;49;424
44;29;303
45;77;890
46;30;263
47;73;835
48;58;488
49;56;467
50;38;424
51;34;378
52;25;261
53;61;634
54;34;303
55;44;526
56;76;835
57;70;650
58;57;551
59;25;225
60;41;426
61;75;848
62;34;307
63;29;265
64;69;792
65;70;737
66;22;233
67;40;467
68;43;436
69;24;247
70;41;423
71;61;505
72;68;688
73;63;628
74;25;264
75;70;653
76;23;185
77;59;497
78;33;377
79;21;197
80;53;467
81;70;562
82;64;521
83;73;705
84;25;277
85;34;342
86;66;787
87;21;227
88;30;262
89;75;789
90;46;513
91;77;682
92;44;409
93;72;804
94;72;686
95;34;340
96;63;712
97;36;293
98;30;311
99;59;605
100;24;247
101;69;554
102;24;213
103;31;365
104;67;624
105;40;381
106;34;377
107;44;408
108;47;391
109;21;172
110;65;685
111;75;847
112;60;526
113;25;287
114;53;557
115;35;284
116;53;609
117;26;229
118;30;292
119;65;577
120;62;731
121;25;280
122;33;290
123;47;510
124;74;661
125;61;626
126;35;409
127;25;208
128;68;570
129;44;439
130;68;603
131;59;615
132;26;232
133;41;332
134;47;514
135;29;330
136;35;401
137;26;219
138;63;684
139;66;786
140;44;488
141;33;278
142;76;905
143;70;734
144;66;582
145;21;181
146;76;646
147;39;398
148;51;518
149;50;437
150;73;714
151;22;203
152;44;372
153;39;453
154;63;745
155;61;708
156;40;361
157;30;278
158;80;693
159;46;521
160;49;470
161;42;477
162;47;515
163;68;724
164;30;290
165;29;268
166;40;322
167;26;208
168;46;406
169;27;222
170;46;543
171;30;257
172;58;615
173;30;334
174;39;329
175;39;449
176;48;522
177;42;483
178;68;774
179;39;320
180;67;722
181;40;447
182;59;677
183;76;767
184;35;392
185;22;258
186;74;809
187;29;263
188;51;544
189;29;346
190;26;247
191;33;378
192;28;262
193;80;773
194;40;338
195;47;422
196;43;491
197;45;531
198;22;230
199;32;261
200;28;269
201;51;510
202;32;375
203;44;478
204;48;498
205;77;716
206;46;548
207;35;418
208;60;631
209;25;261
210;65;620
211;65;657
212;66;602
213;64;604
214;38;306
215;36;401
216;23;239
217;22;243
218;58;584
219;53;444
220;31;357
221;35;300
222;41;352
223;44;472
224;79;749
225;27;263
226;35;295
227;24;260
228;50;532
229;59;679
230;44;525
231;74;709
232;34;391
233;73;729
234;73;804
235;45;474
236;51;456
237;73;590
238;77;621
239;76;621
240;33;333
241;56;615
242;46;469
243;25;285
244;21;195
245;74;637
246;22;236
247;21;222
248;27;285
249;48;519
250;64;658
251;29;322
252;33;307
253;43;484
254;53;565
255;28;335
256;67;672
257;34;280
258;59;692
259;49;545
260;23;261
261;76;724
262;25;254
263;44;391
264;36;370
265;22;239
266;49;565
267;38;323
268;79;831
269;70;618
270;78;711
271;41;470
272;39;374
273;31;342
274;35;402
275;25;248
276;39;456
277;46;541
278;22;240
279;60;598
280;63;694
281;60;660
282;76;669
283;26;226
284;57;598
285;65;697
286;41;430
287;21;193
288;56;529
289;44;354
290;63;704
291;72;676
292;50;559
293;77;797
294;41;385
295;66;787
296;30;306
297;77;865
298;50;584
299;69;700
CONFLITOS
