QTD_ITENS;400
QTD_MOCHILAS;6
CAPACIDADES;2227;1864;2047;2284;1697;1982
ITEM;PESO;VALOR
0;66;685
1;43;487
2;53;447
3;31;335
4;64;741
5;28;322
6;76;641
7;58;478
8;59;515
9;69;769
10;44;520
11;33;389
12;79;778
13;59;667
14;26;259
15;31;369
16;27;262
17;62;575
18;50;423
19;23;205
20;68;584
21;32;345
22;25;263
23;67;672
24;59;518
25;61;670
26;42;340
27;24;271
28;60;596
29;71;606
30;52;458
31;53;611
32;50;536
33;66;714
34;20;208
35;65;750
36;21;234
37;57;652
38;77;681
39;24;206
40;38;349
41;77;848
42;78;797
43;47;523
44;55;622
45;61;552
46;41;350
47;48;409
48;72;609
49;68;673
50;48;494
51;78;737
52;51;521
53;33;336
54;44;357
55;61;713
56;59;573
57;26;256
58;58;594
59;48;472
60;71;728
61;59;678
62;61;511
63;36;289
64;64;530
65;43;514
66;60;560
67;33;334
68;31;370
69;45;366
70;77;622
71;25;284
72;34;404
73;72;830
74;31;278
75;35;369
76;80;810
77;50;550
78;45;529
79;37;304
80;71;780
81;79;802
82;67;623
83;51;410
84;59;607
85;61;551
86;73;609
87;37;323
88;77;704
89;58;631
90;34;395
91;72;670
92;63;593
93;64;568
94;25;243
95;43;418
96;79;765
97;79;706
98;32;258
99;58;678
100;33;284
101;40;410
102;29;312
103;79;826
104;80;754
105;38;342
106;31;310
107;23;186
108;67;558
109;62;572
110;37;416
111;72;701
112;73;742
113;27;289
114;20;173
115;31;312
116;63;518
117;26;306
118;72;649
119;56;589
120;47;464
121;31;319
122;44;516
123;28;326
124;29;294
125;68;741
126;70;635
127;22;240
128;60;494
129;35;411
130;37;403
131;50;467
132;54;471
133;60;637
134;79;774
135;69;822
136;45;447
137;36;368
138;49;548
139;26;311
140;50;521
141;73;802
142;26;265
143;60;581
144;60;481
145;37;370
146;65;629
147;73;757
148;80;917
149;37;439
150;68;715
151;39;356
152;44;512
153;56;655
154;38;427
155;56;608
156;73;669
157;61;604
158;48;430
159;59;494
160;39;431
161;74;671
162;23;252
163;50;453
164;80;662
165;52;589
