QTD_ITENS;400
QTD_MOCHILAS;6
CAPACIDADES;2326;1778;1723;2226;1832;1919
ITEM;PESO;VALOR
0;40;412
1;58;658
2;69;782
3;47;556
4;65;531
5;78;839
6;58;620
7;38;435
8;76;903
9;72;720
10;26;247
11;64;691
12;49;466
13;53;502
14;32;260
15;43;355
16;49;458
17;42;416
18;64;594
19;74;877
20;34;350
21;50;472
22;45;462
23;70;681
24;58;573
25;64;742
26;51;477
27;48;530
28;27;282
29;51;408
30;28;256
31;54;598
32;24;236
33;48;557
34;75;807
35;25;282
36;58;675
37;28;256
38;41;414
39;71;631
40;65;580
41;24;276
42;58;496
43;37;389
44;53;588
45;80;838
46;27;234
47;55;524
48;42;358
49;36;306
50;62;642
51;71;716
52;76;650
53;60;647
54;49;579
55;28;322
56;55;596
57;34;403
58;53;564
59;61;496
60;65;673
61;53;538
62;76;617
63;46;512
64;62;722
65;21;230
66;60;516
67;56;668
68;21;186
69;79;655
70;46;399
71;74;727
72;38;411
73;31;357
74;61;599
75;21;239
76;30;264
77;69;627
78;64;728
79;51;498
80;72;583
81;67;548
82;76;848
83;57;625
84;52;560
85;26;276
86;72;676
87;21;228
88;76;668
89;58;681
90;37;350
91;46;419
92;20;166
93;25;280
94;41;484
95;27;241
96;49;490
97;44;428
98;49;500
99;23;202
100;35;349
101;63;593
102;21;233
103;26;275
104;52;468
105;72;796
106;51;476
107;25;276
108;38;326
109;34;319
110;57;496
111;65;762
112;30;315
113;27;317
114;31;357
115;39;410
116;68;602
117;58;542
118;52;551
119;23;205
120;61;611
121;27;251
122;30;278
123;65;619
124;54;464
125;43;392
126;42;373
127;72;754
128;33;329
129;71;718
130;59;589
131;62;577
132;54;626
133;34;306
134;77;857
135;39;438
136;58;523
137;74;601
138;40;461
139;62;594
140;38;323
141;77;793
142;55;636
143;30;252
144;29;242
145;41;402
146;45;512
147;33;265
148;67;724
149;59;696
150;67;750
151;38;399
152;41;396
153;63;712
154;56;580
155;25;292
156;51;531
157;47;545
158;36;356
159;47;455
160;40;459
161;32;344
162;20;184
163;35;309
164;32;274
165;64;730
166;67;704
167;44;435
168;59;489
169;32;371
170;33;324
171;35;284
172;25;296
173;48;393
174;72;808
175;72;639
176;30;254
177;39;444
178;38;436
179;66;661
180;51;441
181;71;591
182;76;708
183;43;450
184;41;488
185;61;597
186;23;270
187;62;682
188;68;592
189;23;218
190;55;535
191;28;234
192;30;262
193;40;375
194;27;241
195;58;470
196;62;579
197;76;674
198;77;624
199;31;352
200;39;323
201;50;482
202;20;185
203;31;295
204;37;426
205;28;235
206;30;337
207;53;495
208;42;387
209;24;269
210;47;403
211;24;201
212;22;252
213;32;279
214;61;722
215;54;639
216;53;516
217;70;710
218;56;566
219;44;364
220;51;462
221;64;618
222;61;593
223;70;784
224;77;812
225;49;466
226;22;186
227;24;232
228;32;280
229;23;220
230;59;682
231;56;511
232;56;625
233;62;578
234;73;723
235;59;590
236;44;483
237;66;546
238;56;650
239;49;555
240;61;616
241;50;431
242;62;679
243;48;503
244;58;539
245;69;642
246;27;284
247;20;179
248;35;380
249;52;447
250;29;297
251;54;528
252;55;521
253;25;291
254;60;580
255;24;208
256;53;552
257;50;512
258;42;425
259;25;257
260;31;322
261;38;308
262;43;369
263;77;803
264;43;387
265;36;380
266;43;407
267;32;370
268;29;232
269;47;505
270;32;343
271;47;429
272;29;327
273;20;178
274;21;214
275;36;416
276;25;201
277;50;409
278;54;472
279;77;876
280;57;666
281;25;233
282;24;236
283;72;687
284;45;392
285;53;427
286;41;421
287;65;777
288;39;406
289;64;732
290;48;409
291;38;385
292;34;369
293;39;394
294;56;637
295;46;481
296;65;700
297;31;324
298;76;851
299;23;198
300;61;704
301;61;565
302;48;435
303;31;251
304;75;751
305;28;310
306;30;332
307;49;481
308;78;913
309;45;520
310;33;350
311;40;447
312;27;260
313;77;830
314;49;515
315;71;782
316;61;517
317;56;487
318;65;638
319;78;772
320;41;433
321;38;369
322;37;297
323;56;531
324;56;524
325;28;298
326;22;203
327;45;404
328;37;386
329;71;725
330;45;536
331;29;251
332;69;576
333;60;624
334;27;305
335;32;317
336;78;662
337;26;247
338;35;343
339;41;390
340;39;386
341;67;745
342;77;631
343;56;584
344;20;224
345;61;548
346;46;505
347;65;537
348;62;588
349;75;761
350;38;450
351;55;621
352;22;183
353;44;454
354;68;671
355;30;323
356;32;341
357;79;853
358;55;573
359;77;762
360;68;753
361;39;331
362;77;627
363;80;646
364;65;632
365;57;554
366;61;713
367;20;177
