QTD_ITENS;100
QTD_MOCHILAS;5
CAPACIDADES;618;621;660;549;703
ITEM;PESO;VALOR
0;65;761
1;21;227
2;65;738
3;75;758
4;35;397
5;45;378
6;41;345
7;41;383
8;23;262
9;60;669
10;65;571
11;76;702
12;33;370
13;56;650
14;26;240
15;29;328
16;24;251
17;38;427
18;45;486
19;45;456
20;61;719
21;65;759
22;44;519
23;65;644
24;65;694
25;53;508
26;70;687
27;66;581
28;73;832
29;74;760
30;63;586
31;47;509
32;38;304
33;30;336
34;22;199
35;58;551
36;31;270
37;60;490
38;57;490
39;64;631
40;52;540
41;65;591
42;67;624
43;27;305
44;35;400
45;59;528
46;78;880
47;26;300
48;54;595
49;76;748
50;42;500
51;68;605
52;62;567
53;76;681
54;25;218
55;59;541
56;25;286
57;65;668
58;60;657
59;48;551
60;56;536
61;41;353
62;46;432
63;80;715
64;43;506
65;65;587
66;30;256
67;39;345
68;73;769
69;56;461
70;24;237
71;21;186
72;64;678
73;60;581
74;60;671
75;47;389
76;61;536
77;40;407
78;40;421
79;23;241
80;26;231
81;68;731
82;36;408
83;76;908
84;20;208
85;72;622
86;77;676
87;48;414
88;67;744
89;28;299
90;70;702
91;49;399
92;38;339
93;76;798
94;29;303
95;39;312
96;78;727
97;32;278
98;55;612
99;47;388
CONFLITOS
ITEM;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
0;1;1;0;0;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;1;1;1;1;0;0;0;1;0;0;1;1;1;1;1;0;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0;1
1;1;1;0;0;1;1;0;0;1;1;1;0;1;0;1;0;0;1;0;1;0;1;1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1;1;0;0;1;1;1;0;1;0;0;0;1;0;1;0
2;0;0;1;0;1;1;1;0;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;1;0;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;0;0;0;1;0;1;1;0;0;0;1;0;1;1;1;0;0;0;1;0;1;0;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0
3;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;0;1;1;1;0;1;0;1;1;0;1;1;1;0;0;1;0;0;1;1;1;1;0;0;0;0;0;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0
4;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;1
5;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1
6;1;0;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;0;1;0;1;1;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;1;0;1;0;1;1;1;1;0;0;0;1;1;0;0;0
7;0;0;0;1;1;1;0;1;1;0;0;1;0;1;0;0;1;1;1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;0;0;1;0;0;0;1;0;1;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;0;1;1;1;0;1;1;0;1;1;1
8;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;0;1;0;0;1;1;0;1;0;1;0;1;1;0;1;0;1;0;1;1;0;1;0;0;0;1;0;1;1;0;0;1;1;1;1;1;0;1;0;1;1;0;1;0;1;1;1;1;0;0;1;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;0;0;0
9;1;1;1;0;0;0;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;0;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;0;1;1;0;1;1;1;0;1;0;1
10;1;1;1;0;1;0;0;0;1;1;1;0;1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;0;1;1;0;1;1;1;1;1;1
11;1;0;1;0;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;0;1;0;0;0;1;0;0;1;1;1;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;1;1;0;1;0;1;1;1;0;1;1;1;0;0;1
12;1;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;0;0;1;1;0;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;1;0;1;1;1;0;0;1;1;0;1;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;0;1;1;1;0;1;0;1;0;0;0;0;0;1;1;1;0;1;1;0;1;1;1;1;0;1;0;0
13;0;0;0;0;1;1;0;1;1;0;1;1;0;1;0;1;0;0;1;0;0;0;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;0;0;0;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;0;1;1;0;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;0;1;0;1;0;1;1;1;0;1
14;0;1;0;0;0;1;1;0;1;0;1;1;1;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;0;1;0;0;1;1;1;0;1;1;1;1;0;1;0;1;0;0;1;0;1;1;0;1;1;1;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;1;1;1;0;1;0;1;0;1;1;1;1;0;1;0;0;1
15;1;0;1;1;0;1;1;0;0;1;1;1;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;1;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;1;1;0;0;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;0;1;1;1;0;0;1;1;0
16;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;1;0;0;1;0;0;1;1;1;1;0;1;1;1;0;0;1;0;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;0;1;1;1;0;0;0;1;0;1;0;1;0;1;0;0;1;0;1;0
17;0;1;0;1;1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;0;1;0;1;1;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1
18;0;0;1;1;0;1;1;1;0;1;0;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;1;0;1;0;0;1;1;1;1;1;0;0;1;1;0;1;1;1;0;0;1;1;1;1;1;0;0;1;1;0;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;1
19;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1;1;1;1;0;0;1;0;0;1;0;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;1;1;1;0;1;1;0;0;1;1;1;0;1;0;0;0;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1
20;1;0;1;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;0;0;1;0;1;0;1;1;0;1;1;0;0;1;1;1;1
21;1;1;1;0;0;1;0;0;1;0;1;1;1;0;1;1;0;0;1;1;0;1;0;1;1;0;1;1;0;1;0;0;1;1;1;1;1;0;1;0;1;1;0;0;1;0;1;1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;0;1;1;1;1;0;0;1;0;0;1
22;0;1;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;1;0;1;1;1;1;0;1;0;0;0;1;1;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;1;1;1;1;1;1;0;0;1;0;1;0;1;0;0
23;0;1;1;1;0;1;1;1;0;1;1;1;0;1;0;0;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1
24;0;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;1;1;0;1;1;1;1;0;1;1;0;1;0
25;0;1;1;1;0;1;1;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;1;1;1;0;0;1;1;0;1;1;1;0;1;1;0
26;1;1;1;1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;0;1;0;1;1;0;0;1;0;1;1;1;0;1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;1;0;1;1;0;1;0;1;0;0;1;1;1;1;1;0;0;0;1;0
27;0;0;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;0;1;1;1;1;0;0;1;1;1;1;0;1
28;1;1;0;1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;1;1;1;1;1;0;0;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;1;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;1;1;0;1;0;1;1;1;0;1;1;1;1;0;1;1
29;1;1;0;0;1;1;0;1;0;0;0;0;1;1;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1;0;1;1;0;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;1;1;0;0;1;1;1;1;1;0;1;0;1;1;1;1;0;1;0;1;0;0;1;0;1;1;0;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0
30;1;0;0;1;0;0;1;0;1;0;1;1;1;1;0;1;0;1;0;0;0;0;1;1;1;1;0;0;1;1;1;0;0;0;1;1;1;0;1;0;0;0;1;0;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;1;1;1;0;1;1;0;0;1;1;0;0;0;1;1;1;1;0
31;0;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;0;1;1;1;0;1;0;0;0;1;0;1;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;1;1;0;1;1;0;0;1;1;0;0;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;1;1;0;0;1;1;1
32;0;0;0;0;1;1;1;0;1;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;0;1;1;0;0;0;0;1;1;0;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;1;1;1;1;1;1;1;0
33;1;0;1;0;0;1;1;1;0;0;1;0;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;1;1;1;1;0;1;1;0;0;0;1;0;1;1;1;1
34;1;1;1;0;1;1;0;0;1;1;1;1;0;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;1;0;0;1;1;1;0;1;0;0;0;1;1;1;0;0;1;1;0;1;1;1;1;1;1;0;1;1;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;1;0;1;1;0;1;1;0;0
35;0;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;1;1;1;1;0;0;1;0;0;1;0;0;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1;1;0;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;0;1;0;0;1;0;1;1;1;0;1;1;0;1;0;1;0
36;0;1;1;1;1;1;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;1;0;0;1;0;1;1;0;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;0;1;1;0;1
37;0;0;1;1;1;0;1;1;1;1;1;0;1;0;0;0;1;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0;1;1;1;0;0;0;0;1;0;1;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;1
38;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;1;1;0;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;0;0;1;1;1;0;1;1;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;0;1;1;1;0;1;0;1;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;1
39;0;1;1;1;1;0;1;1;1;0;1;0;0;1;0;1;0;1;1;1;0;0;1;1;0;1;0;0;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;0;0;1;0;1;0;0;0;1;1;1;1;0;1;0;0;1;1;0;1;1;1;1;0;0;1;0;1;1;1;0
40;1;1;0;0;1;0;0;1;0;0;0;1;0;1;1;0;1;0;0;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;1;1;1;1;1;1;0;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;0;0;1;1;0;1;1;0;1;1;1;0;1;0;1;0;1;0;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;1;0
41;0;1;0;1;0;1;1;0;1;1;1;0;0;1;0;0;1;1;1;0;1;1;0;0;0;1;0;1;1;0;0;1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;0;1;0;1;0;1;1;0;0;0;1;1;1;1;0;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1
42;0;1;1;1;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;1;1;0;0;0;1;0;1;1;1;1;1;0
43;1;1;1;0;1;1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;1;1;1;1;1;0;1;1;0;1;1;1;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;1;0;1;0;1;1;1;1;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0
44;1;1;1;1;1;0;1;0;1;1;0;1;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;0;1;1;1;0;1;0;0;1;0;1;1;1;1;0;0;1;0;0;0;1;1;1;1;1;0;1;1;1;0;0;0
45;0;1;1;1;0;1;0;0;0;1;1;0;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;0;1;0;1;1;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;0;1;1;1;0;1;1;0;1;1;0;0;0;0;0;0;1;1;1;1;1;0;1;0;1;1;1;1;1;0;0;1;1;1;0;0;1;1;1;1;0;0;0;0;1;1;1;1;1
46;0;0;1;1;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;0;0
47;0;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;1;0;1;1;0
48;0;1;0;0;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;1;1;1;0;1;1;0;0;1;1;1;0;0;1;1;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;0;1;1;1;0;1;0;1;0;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;1;0
49;1;0;0;1;0;0;1;1;0;1;1;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;1;1;0;1;1;1;1;0;0;1;0;0;1;0;1;1;1;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;1;1;0;1;1;0;1;1;0;1;0;1;1;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0
50;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;1;1;1;0;0;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;0;0;1;0;1;0;0;1;0;1;0;1;1;1;1;1;0;0;0;1;1;1;0;0;1;1;0;1;1;0;0;0;0;1;1;1;1;0;1;0;0;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;0;1;0
