QTD_ITENS;300
QTD_MOCHILAS;5
CAPACIDADES;1602;1794;1437;1927;1690
ITEM;PESO;VALOR
0;47;379
1;28;244
2;45;452
3;48;395
4;74;859
5;48;480
6;71;676
7;24;274
8;53;463
9;57;543
10;65;586
11;45;436
12;60;537
13;29;259
14;34;313
15;26;292
16;31;310
17;23;275
18;60;647
19;67;536
20;23;201
21;51;475
22;45;517
23;65;657
24;21;225
25;48;461
26;27;282
27;27;236
28;73;871
29;58;622
30;78;901
31;56;550
32;38;357
33;28;264
34;50;579
35;45;369
36;41;409
37;59;615
38;78;709
39;66;570
40;34;394
41;29;330
42;59;588
43;65;596
44;35;353
45;27;262
46;78;799
47;37;338
48;40;348
49;59;521
50;64;684
51;25;205
52;23;224
53;80;868
54;62;510
55;28;271
56;78;659
57;25;293
58;21;199
59;52;517
60;47;447
61;69;799
62;30;278
63;58;555
64;72;673
65;58;557
66;80;839
67;32;366
68;71;797
69;45;394
70;28;262
71;54;513
72;47;485
73;65;707
74;30;260
75;20;171
76;38;401
77;40;349
78;51;563
79;59;558
80;25;295
81;50;471
82;62;740
83;33;279
84;80;696
85;48;392
86;42;458
87;38;393
88;24;264
89;59;518
90;46;532
91;42;492
92;78;873
93;74;761
94;54;587
95;42;429
96;78;908
97;63;735
98;30;323
99;33;299
100;28;316
101;64;675
102;67;629
103;29;299
104;70;695
105;37;316
106;44;494
107;55;479
108;32;350
109;38;423
110;51;476
111;56;597
112;49;539
113;68;627
114;31;343
115;57;474
116;69;604
117;23;216
118;34;315
119;72;610
120;27;297
121;54;591
122;21;218
123;63;675
124;64;657
125;74;653
126;62;737
127;30;321
128;24;283
129;54;576
130;72;762
131;60;629
132;65;600
133;43;365
134;52;534
135;53;435
136;30;337
137;34;352
138;23;212
139;62;622
140;46;457
141;52;499
142;39;369
143;34;298
144;69;693
145;45;448
146;40;334
147;67;680
148;29;327
149;47;405
150;36;374
151;72;623
152;29;278
153;23;213
154;22;193
155;40;380
156;21;207
157;63;689
158;75;689
159;73;875
160;32;304
161;63;740
162;58;572
163;78;680
164;25;248
165;69;721
166;46;521
167;22;214
168;25;243
169;37;335
170;31;332
171;34;272
172;67;565
173;39;402
174;31;371
175;69;774
176;34;313
177;23;235
178;25;284
179;68;800
180;66;698
181;20;179
182;21;219
183;32;266
184;23;233
185;40;460
186;71;580
187;33;288
188;78;789
189;41;410
190;28;228
191;54;452
192;60;707
193;52;621
194;69;622
195;55;655
196;21;175
197;40;322
198;58;637
199;67;672
200;44;435
201;51;413
202;54;440
203;27;270
204;30;338
205;54;631
206;43;428
207;62;525
208;43;395
209;55;646
210;66;782
211;61;592
212;40;322
213;69;617
214;29;241
215;73;849
216;46;455
217;72;613
218;62;635
219;55;468
220;20;233
221;56;631
222;40;373
223;77;655
224;48;439
225;50;438
226;80;745
227;75;690
228;25;285
229;78;828
230;27;242
231;63;655
232;31;346
233;41;471
234;22;202
235;54;432
236;64;702
237;77;689
238;54;633
239;55;579
240;78;730
241;59;565
242;40;343
243;51;526
244;29;280
245;80;918
246;46;386
247;33;299
248;44;447
249;62;590
250;36;304
251;46;423
252;27;286
253;21;176
254;54;471
255;54;637
256;47;451
257;43;361
258;60;491
259;60;495
260;75;837
261;28;246
