QTD_ITENS;200
QTD_MOCHILAS;6
CAPACIDADES;842;1027;941;1174;866;1163
ITEM;PESO;VALOR
0;50;477
1;34;368
2;29;242
3;60;482
4;45;479
5;66;531
6;27;296
7;77;636
8;60;628
9;78;876
10;32;285
11;41;480
12;53;603
13;23;207
14;54;478
15;44;515
16;63;673
17;46;423
18;69;569
19;67;687
20;24;206
21;61;691
22;60;555
23;37;443
24;75;836
25;49;464
26;63;614
27;28;331
28;31;279
29;25;277
30;66;681
31;45;482
32;56;603
33;25;298
34;47;450
35;44;489
36;43;419
37;36;338
38;68;731
39;30;313
40;52;506
41;75;780
42;37;318
43;41;377
44;61;560
45;65;630
46;30;301
47;79;792
48;72;786
49;71;606
50;42;474
51;40;461
52;28;281
53;43;435
54;48;484
55;20;176
56;57;493
57;50;533
58;20;199
59;59;569
60;59;684
61;43;414
62;57;488
63;34;405
64;39;401
65;38;370
66;57;661
67;66;649
68;52;612
69;73;623
70;63;653
71;58;590
72;40;452
73;57;637
74;28;242
75;54;482
76;33;383
77;44;445
78;23;226
79;22;253
80;39;414
81;53;477
82;77;858
83;58;512
84;27;245
85;30;328
86;60;593
87;54;593
88;52;598
89;53;559
90;62;637
91;28;239
92;33;311
93;39;314
94;42;475
95;65;711
96;32;350
97;43;414
98;40;387
99;67;714
100;40;420
101;76;743
102;25;215
103;60;601
104;78;651
105;35;308
106;68;603
107;31;357
108;32;287
109;58;679
110;57;653
111;75;609
112;27;282
113;67;675
114;40;375
115;26;212
116;71;788
117;52;540
118;36;420
119;70;751
120;24;224
121;69;671
122;31;286
123;57;523
124;36;302
125;78;733
126;56;574
127;20;228
128;75;693
129;54;455
130;65;561
131;60;703
132;41;422
133;38;316
134;47;494
135;41;358
136;36;300
137;74;610
138;71;591
139;67;566
140;57;492
141;28;256
142;71;804
143;33;378
144;74;638
145;80;643
146;64;575
147;29;242
148;41;438
149;30;265
150;34;380
151;55;561
152;65;524
153;79;841
154;65;539
155;47;464
156;23;191
157;70;776
158;47;560
159;46;507
160;63;587
161;20;229
162;75;871
163;27;232
164;55;477
165;30;254
166;74;879
167;41;374
168;37;391
169;59;519
170;63;587
171;54;635
172;79;819
173;77;639
174;61;709
175;62;622
176;72;633
177;34;380
178;37;377
179;69;648
180;20;188
181;42;451
182;78;778
183;21;184
184;56;657
185;25;268
186;57;458
187;73;712
188;73;839
189;54;534
190;34;357
191;61;549
192;38;419
193;62;719
194;27;254
195;24;227
196;54;603
197;64;714
198;22;233
199;79;657
CONFLITOS
