QTD_ITENS;300
QTD_MOCHILAS;7
CAPACIDADES;1124;1212;1268;1095;1311;1394;1558
ITEM;PESO;VALOR
0;71;814
1;26;305
2;49;455
3;37;371
4;76;673
5;72;770
6;33;333
7;76;910
8;25;244
9;35;393
10;46;501
11;37;400
12;63;749
13;27;269
14;54;468
15;62;595
16;79;741
17;34;287
18;61;630
19;59;590
20;66;728
21;53;601
22;77;849
23;78;865
24;31;309
25;27;300
26;55;579
27;54;472
28;39;395
29;63;721
30;27;266
31;20;226
32;65;690
33;43;496
34;29;281
35;25;298
36;34;350
37;59;478
38;64;732
39;57;666
40;61;646
41;74;721
42;40;425
43;28;226
44;50;551
45;64;741
46;77;789
47;32;347
48;75;725
49;59;503
50;25;218
51;68;701
52;58;677
53;72;788
54;35;320
55;72;593
56;45;517
57;29;316
58;21;207
59;36;424
60;56;668
61;31;277
62;37;337
63;67;774
64;53;602
65;30;312
66;52;490
67;71;670
68;76;786
69;44;480
70;39;429
71;40;347
72;75;714
73;48;452
74;48;575
75;69;557
76;62;730
77;22;203
78;55;611
79;60;633
80;63;637
81;55;589
82;71;717
83;71;705
84;26;298
85;26;295
86;76;865
87;72;746
88;52;567
89;44;521
90;34;372
91;70;762
92;72;826
93;73;749
94;35;301
95;42;492
96;70;606
97;24;232
98;54;606
99;39;410
100;73;625
101;39;327
102;28;281
103;74;649
104;61;501
105;62;605
106;70;631
107;59;551
108;68;803
109;25;222
110;27;292
111;43;433
112;74;629
113;67;707
114;46;455
115;49;477
116;46;395
117;46;444
118;36;316
119;60;598
120;76;744
121;25;289
122;51;452
123;36;407
124;54;645
125;80;950
126;52;619
127;49;485
128;61;631
129;63;620
130;42;362
131;67;785
132;48;506
133;46;487
134;22;237
135;64;673
136;31;362
137;60;687
138;29;322
139;79;751
140;28;254
141;43;431
142;75;758
143;52;574
144;31;264
145;22;248
146;62;517
147;54;595
148;79;861
149;22;218
150;59;543
151;56;479
152;35;310
153;77;713
154;43;410
155;67;568
156;41;436
157;54;489
158;21;176
159;49;557
160;46;401
161;44;392
162;37;352
163;54;589
164;28;239
165;28;246
166;52;491
167;45;420
168;80;806
169;63;539
170;31;269
171;77;903
172;46;530
173;42;448
174;34;297
175;50;584
176;21;245
177;60;554
178;43;465
179;22;203
180;65;770
181;45;400
182;46;403
183;36;319
184;72;716
185;70;744
186;68;673
187;22;253
188;80;909
189;62;507
190;24;255
191;51;598
192;35;389
193;66;689
194;30;293
195;67;598
196;36;306
197;67;746
198;38;375
199;79;682
200;31;343
201;27;320
202;36;317
203;49;393
204;31;344
205;80;942
206;68;548
207;66;771
208;64;588
209;66;778
210;29;339
211;67;706
212;64;732
213;51;583
214;65;773
215;78;901
216;79;787
217;75;668
218;61;529
219;54;489
220;49;412
221;20;227
222;26;308
223;57;589
224;42;395
225;66;569
226;80;683
227;58;471
228;79;773
229;53;451
230;76;853
231;32;372
232;68;807
233;66;663
234;30;329
235;61;712
236;46;413
237;77;857
238;36;327
239;75;662
240;59;653
241;54;574
242;54;575
243;59;600
244;26;241
245;78;912
246;76;748
247;43;418
248;26;246
249;48;463
250;22;235
251;36;319
252;64;548
253;76;842
254;39;415
255;70;778
256;37;351
257;74;595
258;66;741
259;69;730
260;75;806
261;68;568
262;45;393
263;21;180
264;76;638
265;50;430
266;58;530
267;49;571
268;44;518
269;67;570
270;29;283
271;58;487
272;63;661
273;45;469
274;77;631
275;65;765
276;64;648
277;52;520
278;53;427
279;20;231
280;29;312
281;53;543
282;46;498
283;38;412
284;69;648
285;42;440
286;21;238
287;65;771
288;74;595
289;40;362
290;76;872
291;25;266
292;78;695
293;27;297
294;78;763
295;74;823
296;45;522
297;59;703
298;69;818
299;25;239
CONFLITOS
ITEM;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;250;251;252;253;254;255;256;257;258;259;260;261;262;263;264;265;266;267;268;269;270;271;272;273;274;275;276;277;278;279;280;281;282;283;284;285;286;287;288;289;290;291;292;293;294;295;296;297;298;299
0;1;1;0;1;0;0;0;0;0;1;1;0;0;1;1;0;1;1;1;0;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;1;1;1;1;0;1;0;0;1;0;1;1;1;1;0;0;0;1;1;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;1;1;0;0;0;0;1;1;1;1;1;0;0;1;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;1;0;0
