QTD_ITENS;400
QTD_MOCHILAS;6
CAPACIDADES;2292;1829;1970;1821;1733;1978
ITEM;PESO;VALOR
0;34;385
1;34;351
2;24;257
3;35;309
4;41;371
5;77;622
6;26;310
7;75;799
8;69;786
9;78;743
10;44;356
11;38;312
12;76;733
13;27;268
14;20;202
15;52;589
16;71;813
17;52;455
18;35;407
19;71;696
20;36;347
21;22;256
22;45;506
23;34;277
24;36;424
25;59;574
26;41;359
27;29;299
28;73;826
29;49;463
30;69;591
31;73;692
32;49;531
33;42;435
34;72;771
35;74;690
36;76;727
37;74;702
38;71;594
39;51;490
40;67;655
41;30;273
42;43;504
43;67;664
44;59;560
45;71;825
46;79;919
47;38;307
48;24;273
49;79;844
50;45;436
51;32;347
52;78;689
53;46;394
54;80;672
55;47;520
56;20;206
57;79;902
58;54;619
59;44;357
60;56;460
61;27;265
62;63;566
63;57;510
64;26;245
65;75;740
66;22;191
67;73;613
68;75;831
69;43;413
70;62;608
71;39;337
72;58;562
73;57;641
74;55;543
75;49;586
76;74;672
77;80;918
78;21;204
79;76;796
80;61;695
81;21;187
82;36;291
83;46;547
84;66;691
85;74;685
86;58;693
87;41;382
88;31;255
89;20;233
90;40;364
91;48;507
92;28;327
93;32;374
94;52;533
95;24;243
96;36;417
97;69;792
98;52;546
99;25;226
100;54;475
101;48;434
102;56;451
103;70;624
104;31;251
105;49;529
106;37;363
107;61;723
108;80;916
109;27;224
110;21;247
111;49;485
112;41;449
113;46;418
114;53;622
115;21;223
116;62;663
117;27;235
118;38;308
119;65;714
120;63;517
121;75;779
122;69;803
123;43;486
124;54;574
125;71;679
126;76;779
127;75;732
128;78;779
129;49;567
130;62;550
131;25;215
132;43;515
133;31;294
134;76;708
135;65;712
136;41;336
137;62;620
138;72;798
139;32;352
140;62;548
141;37;426
142;70;649
143;45;538
144;67;606
145;55;501
146;50;552
147;38;412
148;72;842
149;56;530
150;34;383
151;29;264
152;80;726
153;28;290
154;47;380
155;53;491
156;31;260
157;58;547
158;33;306
159;35;380
160;62;545
161;52;533
162;47;561
163;69;621
164;63;716
165;59;684
166;55;633
167;46;482
168;45;399
169;32;289
170;77;775
171;60;632
172;35;301
173;79;881
174;29;272
175;60;691
176;53;454
177;48;527
178;42;443
179;69;739
180;67;616
181;39;322
182;31;284
183;26;208
184;65;675
185;59;546
186;38;363
187;70;642
188;69;724
189;20;236
190;72;803
191;65;540
192;48;504
193;59;523
194;30;334
195;21;199
196;65;652
197;34;354
198;27;323
199;72;638
200;78;685
201;57;529
202;38;411
203;35;283
204;27;247
205;79;762
206;52;610
207;25;284
208;72;769
209;74;742
210;40;427
211;47;399
212;42;351
213;70;716
214;22;244
215;64;535
216;78;801
217;28;282
218;28;275
219;40;455
220;34;290
221;35;333
222;20;183
223;64;626
224;72;587
225;40;443
226;51;599
227;50;528
228;46;537
229;34;386
230;34;352
231;55;631
232;29;254
233;75;884
234;58;655
235;36;412
236;67;782
237;25;290
238;63;562
239;51;521
240;75;611
241;35;284
242;23;260
243;25;210
244;57;658
245;46;403
246;25;296
247;25;202
248;27;254
249;51;597
250;53;582
251;72;612
252;31;308
253;35;351
254;30;345
255;66;763
256;50;527
257;63;560
258;26;296
259;38;339
260;49;451
261;57;650
262;58;585
263;28;282
264;32;363
265;27;235
266;32;274
267;78;811
268;52;531
269;22;244
270;32;343
271;27;247
272;43;511
273;63;625
274;71;753
275;52;531
276;41;424
277;34;384
278;38;343
279;65;673
280;47;404
281;51;609
282;24;241
283;48;406
284;43;460
285;63;612
286;62;531
287;55;608
288;38;438
289;22;209
290;41;371
291;24;193
292;36;354
293;43;478
294;70;620
295;43;350
296;71;736
297;75;801
298;53;453
299;33;395
300;39;316
301;23;223
302;69;612
303;63;529
304;22;180
305;66;713
306;24;283
307;35;381
308;79;661
309;42;456
310;27;266
311;52;596
312;43;420
313;76;770
314;56;621
315;80;800
316;61;693
317;63;579
318;76;701
319;51;494
320;49;551
321;22;245
322;22;184
323;67;799
324;35;289
325;60;520
326;31;316
327;20;168
328;60;633
329;21;178
330;58;667
331;45;484
332;36;290
333;39;464
334;79;835
335;69;569
336;21;196
337;25;268
338;31;316
339;57;545
340;35;336
341;42;426
342;21;215
343;47;523
344;65;713
345;29;281
346;60;673
347;60;641
348;60;687
349;47;442
350;55;577
351;74;759
352;43;504
353;42;415
354;30;338
355;47;409
356;64;587
357;72;657
358;73;585
359;28;304
360;40;459
361;21;218
362;26;271
363;37;391
364;79;841
365;67;742
366;68;563
367;78;825
368;20;210
369;30;311
370;61;717
371;46;543
372;28;320
373;49;537
374;46;490
375;27;224
376;27;218
377;67;740
378;76;870
379;36;375
380;79;821
381;51;575
382;58;647
383;55;480
384;76;804
385;76;633
386;39;451
387;41;360
388;29;325
389;64;649
390;39;389
391;70;618
392;32;376
393;44;403
394;35;410
395;63;588
396;28;230
397;42;384
398;48;451
399;78;818
CONFLITOS
