QTD_ITENS;100
QTD_MOCHILAS;3
CAPACIDADES;979;997;998
ITEM;PESO;VALOR
0;69;566
1;40;413
2;56;486
3;48;453
4;63;683
5;59;547
6;58;488
7;76;865
8;65;619
9;51;570
10;41;471
11;50;538
12;52;504
13;70;804
14;71;602
15;40;417
16;79;727
17;34;273
18;52;514
19;70;624
20;62;637
21;43;403
22;64;583
23;50;511
24;26;248
25;38;424
26;77;798
27;61;572
28;79;861
29;53;533
30;35;400
31;32;323
32;37;433
33;20;180
34;73;647
35;26;246
36;74;787
37;38;379
38;42;364
39;42;428
40;47;463
41;39;355
42;50;402
43;58;515
44;42;499
45;32;372
46;29;263
47;21;246
48;63;537
49;29;268
50;32;355
51;53;512
52;42;345
53;58;487
54;48;416
55;70;707
56;32;330
57;55;465
58;46;483
59;26;259
60;58;565
61;64;760
62;49;553
63;26;303
64;55;592
65;41;439
66;66;642
67;20;201
68;46;497
69;36;310
70;68;553
71;78;692
72;77;815
73;65;763
74;72;638
75;77;673
76;64;530
77;28;289
78;39;446
79;64;614
80;27;302
81;52;597
82;29;298
83;27;289
84;66;696
85;35;303
86;47;411
87;51;494
88;21;228
89;43;510
90;36;377
91;29;334
92;46;517
93;64;662
94;36;416
95;48;561
96;73;794
97;55;442
98;59;657
99;26;310
CONFLITOS
ITEM;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
0;1;0;1;0;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;1;0;0;1;1;1;1;0;0;0;1;1;1;1;1;1;0;0;1;1;1;0;0;0;1;1;0;1;1;1;0;0;1;1;1;1;0;0;0;1;1;1;1;0;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;1;1;1;0;0;0;1;1
1;0;1;0;0;0;1;1;0;1;0;1;0;1;1;0;0;1;0;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;1;1;0;1;0;1;1;0;1;1;1;1;0;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;0;1;1;0;1;1;1;0;1;1
2;1;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;0;0;0;1;1;1;0;1;0;1;0;0;1;1;1;0;1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;1;1;0;0;1;1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;0;1
3;0;0;0;1;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;0;0;1;1;1;0;1;0;1;1;1;0;0;1;1;1;0;1;0;1;1;1;1;0;1;0;0;1;0;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1
4;1;0;1;1;1;1;1;0;0;1;0;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;0;1;0;0;1;0;1;1;0;1;0;1;1;1;1;1;0;0;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;0;0;1;1;0;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;0;1;0;1;1
5;0;1;0;0;1;1;1;0;1;0;1;0;0;1;0;1;0;0;0;1;1;0;1;1;0;1;1;1;1;0;1;0;1;1;0;1;1;1;1;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1
6;0;1;1;1;1;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;0;0;0;1;1;1;1;0;1;1;0;1;1;0;0;0;0;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;1
7;1;0;1;1;0;0;0;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;0;1;1;0;0;1;1;0;1;0;0;0;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;0;0
8;0;1;0;1;0;1;0;1;1;0;0;0;1;1;1;0;1;0;1;1;1;0;0;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;1;1;1;0;0;0;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1;0;0;1;1;0;1;0;0;0;0;1;0;1;1;1;1;1;0;1;1;1;1
9;1;0;1;1;1;0;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;0;1;1;1;0;1;1;1;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;1;1;0;1;1;0;1;0;1;1;0
10;0;1;0;1;0;1;1;0;0;0;1;1;1;0;1;1;1;1;1;1;0;0;0;1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;0;1;0;1;0;1;1;0;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;1;1;1;0;1;0;1
11;0;0;1;0;1;0;0;1;0;0;1;1;1;1;1;1;0;1;0;0;0;1;0;1;1;0;1;0;1;1;1;1;1;0;1;0;1;0;1;1;1;0;1;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;1;1;0;1;1;0;1;1;1;0;1;1;0;1;1;0;0;1;1;1;0;1;0;1;1;1;0;0;0;1;0;0;1;0;0;1;0;1;1;0;1
12;1;1;0;1;0;0;1;1;1;0;1;1;1;0;1;0;0;1;0;1;0;1;1;1;1;0;1;1;1;0;1;0;0;1;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1
13;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;0;1;0;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;1;1;1;0;1;0;1;1;1;1;0;0;0;0;1;1;0;0;1;0;1;0;0;1;0;1;1;1;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0
14;0;0;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;1;1;1;0;1;0;0;1;1;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;1;1;0;0;1;1;1;1;1;1;0;0;0;0;0;1;1;0;1;0;1;1;0;1;0;1;1;0;1;1;1;0;0
15;0;0;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;1;1;1;0;1;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;0;0;0;1;0;1;0;1;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;1;1;1;0;1;1;1
16;0;1;0;1;1;0;1;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;1;1;1;1;1;0;1;0;0;1;1;1;1;0;0;0;0;1;1;0;0;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0;0;1;0;1;1;0;0;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1
17;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;0;0;0;1;1;0;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;0;0;0;1;0;1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;1;0;0;1;1;1;1
18;0;0;1;1;1;0;1;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;1;0;1;1;0;0;1;0;0;1;1;1;0;1;1;0;0;0;0;1;0;1;1;0;1;0;0;0;1;1;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1
19;0;1;0;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;0;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;1;0;1;1;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1
20;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;1;0;1;1;0;1;1;0;0;0;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;0;0;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;1;1;1;0;1;1
21;0;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;1;0;1;0;1;1;0;1;1;1;0;0;1;0;1;1;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1
22;1;0;1;1;0;1;1;1;0;0;0;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;0;0;1;0;1;0;1;1;0;1;1;1;0;1;0;1;1;1;0;1;1;1;0;0;1;1;1;1;0;1;1;0;0;0;1;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0
23;0;1;0;1;1;1;0;1;1;1;1;1;1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;1;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;1;1;1;0;1;0;0;1;1;0;1;1;0;1;0;0;1;0;1;1;1;1;1;0;1;1;0;0;0;1;0;0;1;0;0;1;1;1;1;1;0;1;1;1;0;0
24;0;1;1;0;0;0;1;1;0;1;1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;1;1;1;0;1;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;0;1
25;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;1;0;1;0;1;1;1;0;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;0;1;0
26;1;1;1;0;0;1;0;1;0;1;1;1;1;0;1;0;1;0;0;1;0;1;0;1;1;1;1;1;1;1;0;0;0;1;0;1;1;1;1;0;1;1;0;0;1;0;1;0;1;1;0;0;1;0;1;1;1;1;0;1;0;0;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;1;0;1;1;1;1;0;1;0;1;1;1;0;0;0
27;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1
28;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0;1;1;0;0;1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;0;1;1;0
29;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;0;1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;1;1;0;1;0;1;1;0;1;0;0;1;1;0;0;1;0;0;0;1;1;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0
