QTD_ITENS;400
QTD_MOCHILAS;8
CAPACIDADES;1768;1230;1363;1292;1214;1644;1354;1399
ITEM;PESO;VALOR
0;43;373
1;50;535
2;52;478
3;77;712
4;43;345
5;54;472
6;72;829
7;36;340
8;67;744
9;51;460
10;77;912
11;35;301
12;24;210
13;64;693
14;23;222
15;51;485
16;24;209
17;27;241
18;75;793
19;79;876
20;58;562
21;35;354
22;50;449
23;34;338
24;29;312
25;45;505
26;35;363
27;71;678
28;75;879
29;70;820
30;57;516
31;69;731
32;42;415
33;21;196
34;76;906
35;42;411
36;79;733
37;30;262
38;61;592
39;63;729
40;47;401
41;44;365
42;58;498
43;42;462
44;74;779
45;44;420
46;38;452
47;23;215
48;76;654
49;55;445
50;71;834
51;33;319
52;27;271
53;29;337
54;61;593
55;28;270
56;24;232
57;29;302
58;45;404
59;77;798
60;20;179
61;67;705
62;52;592
63;42;449
64;23;220
65;58;539
66;71;677
67;74;817
68;22;195
69;50;510
70;75;790
71;49;423
72;80;709
73;26;248
74;51;445
75;75;762
76;35;346
77;50;536
78;46;394
79;43;471
80;75;649
81;32;295
82;25;241
83;39;346
84;55;629
85;41;411
86;37;380
87;58;555
88;22;187
89;42;390
90;70;738
91;40;334
92;38;344
93;78;781
94;76;645
95;27;310
96;72;780
97;31;303
98;49;461
99;43;464
100;26;272
101;62;683
102;43;488
103;62;605
104;23;242
105;27;235
106;80;789
107;73;680
108;38;424
109;49;573
110;69;671
111;23;184
112;31;299
113;75;629
114;52;478
115;37;319
116;34;325
117;36;356
118;58;693
119;28;293
120;53;544
121;38;412
122;72;670
123;44;360
124;65;729
125;74;629
126;29;287
127;49;509
128;70;785
129;33;361
130;63;658
131;76;895
132;75;799
133;41;417
134;61;529
135;53;543
136;38;358
137;52;617
138;50;449
139;60;573
140;48;568
141;70;606
142;76;836
143;23;184
144;44;465
145;50;577
146;61;633
147;32;258
148;31;346
149;39;359
150;65;719
151;46;376
152;30;299
153;36;377
154;40;389
155;43;429
156;44;422
157;51;602
158;23;222
159;40;405
160;78;644
161;38;325
162;36;414
163;72;823
164;64;744
165;33;352
166;54;599
167;69;740
168;36;428
169;32;372
170;68;679
171;57;601
172;23;272
173;74;649
174;46;497
175;40;430
176;66;764
177;47;476
178;58;624
179;59;682
180;73;718
181;24;221
182;66;788
183;49;465
184;59;566
185;52;514
186;63;668
187;59;475
188;38;405
189;78;829
190;38;314
191;27;322
192;51;476
193;56;655
194;60;562
195;79;804
196;52;607
197;47;384
198;47;553
199;55;484
200;44;485
201;31;256
202;31;319
203;80;647
204;40;415
205;38;387
206;47;537
207;50;507
208;54;637
209;57;610
210;54;563
211;32;383
212;40;416
213;59;596
214;74;754
215;63;749
216;62;538
217;21;247
218;22;206
219;43;473
220;75;663
221;48;496
222;50;525
223;36;355
224;57;539
225;71;651
226;59;539
227;21;235
228;41;448
229;45;390
230;49;459
231;65;735
232;33;297
233;52;612
234;65;779
235;58;494
236;25;239
237;74;684
238;41;427
239;40;438
240;62;663
241;36;341
242;65;522
243;49;421
244;31;300
245;60;714
246;41;427
247;62;727
248;55;494
249;40;479
250;66;703
251;67;768
252;60;610
253;34;333
254;39;341
255;48;428
256;43;374
257;67;692
258;25;226
259;40;475
260;20;180
261;36;294
262;67;550
263;77;865
264;38;373
265;55;576
266;26;309
267;75;895
268;65;704
269;75;621
270;74;670
271;46;534
272;49;550
273;28;244
274;50;532
275;42;495
276;20;172
277;27;270
278;76;759
279;40;348
280;42;487
281;59;660
282;50;457
283;34;350
284;61;705
285;33;375
286;40;462
287;55;452
288;42;494
289;46;438
290;21;188
291;37;388
292;52;619
293;41;337
294;32;313
295;44;519
296;25;221
297;43;500
298;57;635
299;37;314
300;41;458
301;56;580
302;23;194
303;29;289
304;60;647
305;36;315
306;59;580
307;73;788
308;46;548
309;54;589
310;61;716
311;74;800
312;49;483
313;79;733
314;39;442
315;78;683
316;71;655
317;65;569
318;32;262
319;80;754
320;44;370
321;32;287
322;75;761
323;54;438
324;80;795
325;52;467
326;23;207
327;48;469
328;24;241
329;58;476
330;63;642
331;48;463
332;36;359
333;43;424
334;30;343
335;29;316
336;34;315
337;28;330
338;38;325
339;42;390
340;56;570
341;41;469
342;47;496
343;58;605
344;41;414
345;24;240
346;71;832
347;52;493
348;61;514
349;28;253
350;71;702
351;32;272
352;64;659
353;28;274
354;23;186
355;32;259
356;38;408
357;74;701
358;60;657
359;37;379
360;62;743
361;53;570
362;20;214
363;49;464
364;20;180
365;48;386
366;74;619
367;64;767
368;33;345
369;65;533
370;34;333
371;77;728
372;26;281
373;47;448
374;53;483
375;61;504
376;34;369
377;58;659
378;30;326
379;70;731
380;26;216
381;67;557
382;62;703
383;61;611
384;78;932
385;41;435
386;34;349
387;37;314
388;30;326
389;64;695
390;39;325
391;40;448
392;55;618
393;64;597
394;34;340
395;38;356
396;73;770
397;72;819
398;74;845
399;28;306
CONFLITOS
ITEM;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;250;251;252;253;254;255;256;257;258;259;260;261;262;263;264;265;266;267;268;269;270;271;272;273;274;275;276;277;278;279;280;281;282;283;284;285;286;287;288;289;290;291;292;293;294;295;296;297;298;299;300;301;302;303;304;305;306;307;308;309;310;311;312;313;314;315;316;317;318;319;320;321;322;323;324;325;326;327;328;329;330;331;332;333;334;335;336;337;338;339;340;341;342;343;344;345;346;347;348;349;350;351;352;353;354;355;356;357;358;359;360;361;362;363;364;365;366;367;368;369;370;371;372;373;374;375;376;377;378;379;380;381;382;383;384;385;386;387;388;389;390;391;392;393;394;395;396;397;398;399
