QTD_ITENS;300
QTD_MOCHILAS;5
CAPACIDADES;1946;1946;1898;1793;1689
ITEM;PESO;VALOR
0;40;472
1;80;881
2;66;626
3;72;673
4;46;525
5;42;368
6;58;521
7;27;239
8;52;539
9;66;606
10;65;574
11;53;513
12;77;638
13;80;687
14;52;619
15;66;567
16;34;325
17;56;540
18;57;466
19;27;269
20;39;416
21;24;279
22;55;654
23;30;319
24;72;795
25;68;722
26;74;804
27;28;304
28;48;453
29;78;665
30;24;205
31;76;769
32;32;292
33;52;527
34;24;237
35;69;649
36;61;630
37;23;271
38;71;783
39;77;656
40;75;776
41;51;497
42;45;460
43;38;321
44;33;356
45;31;298
46;75;694
47;70;827
48;33;356
49;38;410
50;28;326
51;24;263
52;75;821
53;35;289
54;44;395
55;55;511
56;23;270
57;36;323
58;74;650
59;31;348
60;26;253
61;59;685
62;69;804
63;79;787
64;72;665
65;76;875
66;35;321
67;45;395
68;68;759
69;67;653
70;37;378
71;60;692
72;51;449
73;59;544
74;58;482
75;74;860
76;26;283
77;59;478
78;23;201
79;35;334
80;80;787
81;59;479
82;63;589
83;26;277
84;55;489
85;33;313
86;80;714
87;29;307
88;36;290
89;79;801
90;26;236
91;78;739
92;39;406
93;66;748
94;30;340
95;35;348
96;41;465
97;51;491
98;60;657
99;73;861
100;79;805
101;61;554
102;72;628
103;66;593
104;22;207
105;51;507
106;48;425
107;28;230
108;59;649
109;75;803
110;20;209
111;47;556
112;49;581
113;40;436
114;40;457
115;71;744
116;23;262
117;48;467
118;40;441
119;45;382
120;68;624
121;34;275
122;49;488
123;67;610
124;38;430
125;61;492
126;52;510
127;23;241
128;58;519
129;65;616
130;42;439
131;54;436
132;59;529
133;27;323
134;57;458
135;40;366
136;65;606
137;35;352
138;35;334
139;33;368
140;66;587
141;76;749
142;54;521
143;47;540
144;61;514
145;45;499
146;63;602
147;63;596
148;44;406
149;76;795
150;35;335
151;43;491
152;22;259
153;21;248
154;52;524
155;59;618
156;39;409
157;75;800
158;23;273
159;30;264
160;37;335
161;43;467
162;69;825
163;70;743
164;79;729
165;57;556
166;72;585
167;21;179
168;79;924
169;49;535
170;45;415
171;76;768
172;58;601
173;65;525
174;40;396
175;51;469
176;29;281
177;34;321
178;42;426
179;59;472
180;32;365
181;47;551
182;60;514
183;38;318
184;73;865
185;51;541
186;21;229
187;31;352
188;47;495
189;56;652
190;42;392
191;62;614
192;28;286
193;49;572
194;52;568
195;56;575
196;29;332
197;41;385
198;31;249
199;78;876
200;79;848
201;68;584
202;41;341
203;50;486
204;37;345
205;46;507
206;52;431
207;24;253
208;56;651
209;49;397
210;52;594
211;29;340
212;78;669
213;69;583
214;56;623
215;23;271
216;41;342
217;45;500
218;20;222
219;31;268
220;64;635
221;72;605
222;24;216
223;41;375
224;80;742
225;61;568
226;37;301
227;76;669
228;29;314
229;57;542
230;33;329
231;69;573
