QTD_ITENS;500
QTD_MOCHILAS;7
CAPACIDADES;1967;2600;2145;2020;2455;2568;2198
ITEM;PESO;VALOR
0;24;229
1;20;239
2;70;578
3;38;366
4;23;197
5;49;571
6;63;523
7;72;703
8;30;357
9;68;609
10;66;657
11;79;752
12;56;495
13;68;636
14;42;362
15;40;329
16;56;463
17;80;809
18;24;236
19;36;328
20;64;699
21;22;213
22;54;620
23;71;676
24;70;792
25;55;520
26;72;812
27;75;723
28;73;643
29;39;323
30;32;273
31;68;645
32;52;483
33;27;282
34;70;799
35;74;655
36;70;816
37;76;782
38;43;470
39;62;541
40;44;495
41;72;613
42;79;800
43;80;917
44;42;424
45;28;255
46;51;566
47;24;206
48;79;839
49;20;238
50;52;521
51;77;845
52;69;589
53;45;360
54;23;237
55;74;672
56;25;279
57;35;394
58;22;183
59;49;465
60;29;308
61;27;245
62;37;436
63;72;695
64;65;616
65;47;475
66;65;576
67;50;436
68;64;715
69;63;683
70;51;478
71;24;272
72;33;350
73;64;765
74;59;564
75;42;491
76;22;247
77;73;658
78;22;193
79;61;706
80;74;627
81;46;513
82;80;921
83;37;367
84;71;644
85;57;674
86;33;279
87;67;594
88;53;505
89;44;482
90;55;620
91;22;185
92;67;760
93;54;460
94;36;401
95;40;370
96;58;684
97;32;347
98;61;505
99;72;711
100;54;597
101;21;185
102;62;581
103;42;441
104;30;275
105;24;201
106;32;330
107;66;608
108;51;538
109;26;269
110;45;384
111;31;275
112;75;800
113;61;555
114;69;665
115;41;371
116;59;514
117;35;309
118;73;774
119;68;801
120;41;419
121;55;479
122;38;349
123;57;469
124;49;473
125;58;665
126;53;457
127;27;321
128;33;307
129;57;514
130;79;687
131;60;528
132;20;161
133;22;229
134;26;225
135;47;424
136;28;318
137;65;602
138;58;614
139;27;284
140;25;286
141;66;765
142;39;445
143;79;705
144;29;295
145;61;682
146;71;603
147;21;219
148;52;573
149;26;235
150;35;400
151;57;634
152;80;711
153;23;249
154;66;673
155;25;289
156;76;836
157;70;626
158;42;366
159;40;437
160;43;369
161;25;205
162;56;487
163;69;681
164;59;546
165;76;834
166;62;717
167;29;246
168;75;846
169;67;760
170;49;580
171;46;473
172;56;573
173;64;619
174;58;488
175;79;721
176;51;606
177;58;503
178;56;539
179;72;831
180;73;736
181;54;625
182;24;258
183;70;615
184;45;454
185;41;350
186;73;635
187;34;350
188;76;888
189;64;664
190;63;592
191;53;576
192;52;437
193;78;814
194;37;325
195;20;206
196;70;717
197;75;627
198;53;498
199;25;291
200;73;684
201;79;931
202;48;425
203;60;481
204;63;728
205;74;801
206;70;778
207;58;633
208;52;461
209;34;304
210;27;220
211;36;405
212;42;366
213;64;732
214;62;542
215;56;474
216;54;602
217;52;497
218;78;825
219;41;334
220;61;671
221;79;732
222;41;443
223;45;364
224;38;312
225;55;459
226;68;737
227;72;817
228;54;517
229;66;558
230;60;715
231;66;698
232;63;708
233;27;236
234;33;298
235;73;634
236;46;508
237;41;381
238;66;730
239;66;542
240;46;525
241;36;393
242;36;335
243;45;367
244;74;813
245;48;503
246;63;526
247;39;351
248;45;378
249;32;347
250;66;655
251;22;184
252;66;698
253;56;614
254;42;369
255;56;641
256;42;434
257;68;629
258;27;249
259;68;681
260;75;822
261;31;306
262;71;623
263;60;602
264;21;226
265;36;295
266;33;314
267;74;766
268;29;307
269;51;557
270;41;440
271;63;641
272;68;745
273;21;249
274;64;625
275;21;211
