QTD_ITENS;300
QTD_MOCHILAS;7
CAPACIDADES;1294;1193;1485;1400;1473;1313;1247
ITEM;PESO;VALOR
0;74;850
1;57;474
2;21;199
3;34;315
4;24;286
5;51;436
6;34;404
7;36;361
8;38;338
9;33;317
10;26;222
11;72;587
12;41;371
13;73;659
14;28;267
15;36;295
16;24;270
17;24;269
18;50;438
19;59;551
20;24;258
21;77;750
22;41;455
23;21;168
24;54;522
25;56;574
26;38;353
27;72;833
28;65;658
29;75;644
30;58;504
31;64;587
32;59;695
33;28;232
34;45;377
35;23;225
36;55;522
37;28;229
38;28;246
39;20;177
40;67;602
41;30;275
42;50;490
43;42;474
44;52;552
45;39;386
46;68;617
47;23;247
48;23;270
49;47;457
50;36;389
51;70;581
52;23;189
53;42;397
54;20;234
55;54;610
56;22;241
57;56;497
58;69;574
59;76;734
60;62;575
61;20;184
62;31;361
63;72;678
64;54;614
65;40;359
66;25;202
67;77;865
68;58;670
69;80;745
70;29;247
71;50;526
72;37;441
73;72;583
74;21;170
75;41;409
76;69;768
77;67;739
78;26;223
79;28;324
80;51;551
81;67;781
82;66;726
83;42;378
84;67;698
85;40;388
86;54;550
87;54;632
88;31;337
89;80;935
90;25;232
91;36;372
92;79;887
93;62;686
94;27;246
95;66;654
96;51;488
97;38;394
98;41;454
99;43;373
100;51;469
101;71;779
102;40;333
103;53;456
104;25;294
105;30;285
106;62;588
107;40;351
108;54;608
109;61;520
110;26;283
111;31;321
112;74;869
113;79;748
114;72;690
115;24;216
116;46;395
117;69;716
118;70;826
119;64;563
120;70;631
121;45;381
122;78;667
123;55;580
124;39;377
125;65;653
126;61;640
127;24;283
128;51;415
129;25;216
130;28;265
131;55;513
132;49;465
133;27;273
134;27;248
135;74;662
136;50;462
137;66;750
138;29;303
139;22;225
140;30;282
141;65;527
142;41;446
143;64;688
144;64;733
145;38;323
146;31;363
147;39;461
148;49;432
149;32;295
150;30;297
151;62;522
152;50;503
153;49;557
154;74;710
155;43;462
156;23;195
157;23;222
158;53;425
159;67;798
160;76;807
161;24;244
162;47;475
163;75;621
164;54;621
165;27;312
166;37;321
167;52;450
168;23;264
169;46;463
170;73;715
171;32;307
172;48;516
173;41;455
174;51;569
175;67;706
176;30;331
177;54;482
178;68;561
179;28;225
180;71;827
181;38;349
182;25;290
183;66;683
184;74;793
185;80;932
186;22;241
187;75;894
188;47;503
189;65;551
190;34;407
191;68;561
192;44;373
193;68;744
194;48;539
195;52;497
196;52;560
197;71;725
198;71;625
199;25;209
200;45;385
201;34;362
202;54;463
203;26;288
204;80;805
205;63;612
206;20;231
207;26;260
208;54;619
209;34;280
210;42;458
211;34;358
212;65;700
213;49;552
214;24;227
215;39;400
216;75;769
217;76;671
218;67;731
219;66;564
220;32;272
221;31;292
222;50;470
223;27;285
224;72;719
225;38;436
226;75;856
227;64;711
228;75;690
229;51;433
230;42;392
231;73;712
232;24;205
233;49;427
234;71;703
235;69;663
236;57;610
237;51;554
238;48;549
239;47;474
240;47;385
241;67;587
242;26;237
243;61;576
244;78;828
245;43;395
246;80;922
247;29;243
248;49;443
249;35;309
250;49;514
251;58;473
252;60;486
253;37;388
254;70;623
255;59;536
256;66;655
257;52;547
258;68;588
259;61;721
260;78;730
261;49;467
262;36;368
263;76;825
264;38;366
265;67;626
266;64;735
267;79;891
268;43;471
269;64;535
270;66;595
271;24;213
272;74;777
273;36;335
274;37;323
275;75;620
276;61;610
277;40;334
278;51;474
279;27;252
280;50;445
281;43;363
282;64;546
283;70;655
284;78;648
285;76;669
286;23;229
287;73;775
288;58;661
289;72;857
290;76;754
291;48;522
292;40;448
293;65;584
294;76;774
295;68;784
296;32;271
297;22;243
298;78;633
299;48;506
CONFLITOS
ITEM;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;250;251;252;253;254;255;256;257;258;259;260;261;262;263;264;265;266;267;268;269;270;271;272;273;274;275;276;277;278;279;280;281;282;283;284;285;286;287;288;289;290;291;292;293;294;295;296;297;298;299
