QTD_ITENS;500
QTD_MOCHILAS;10
CAPACIDADES;1787;1670;1819;1806;1415;1313;1690;1541;1421;1597
ITEM;PESO;VALOR
0;30;328
1;56;642
2;74;775
3;34;345
4;61;609
5;60;567
6;55;530
7;66;558
8;34;336
9;48;412
10;56;584
11;60;586
12;65;571
13;63;516
14;41;462
15;56;518
16;39;390
17;56;576
18;73;868
19;73;635
20;26;225
21;24;227
22;62;614
23;40;465
24;72;581
25;58;503
26;49;547
27;39;422
28;21;231
29;21;192
30;38;442
31;26;229
32;58;502
33;34;276
34;40;433
35;42;471
36;47;556
37;52;470
38;49;402
39;24;236
40;28;312
41;59;490
42;37;353
43;75;725
44;47;494
45;61;660
46;22;260
47;77;852
48;23;231
49;69;644
50;32;296
51;73;651
52;25;214
53;76;786
54;60;680
55;68;781
56;60;684
57;52;437
58;29;252
59;43;383
60;58;550
61;21;185
62;62;723
63;40;350
64;44;480
65;72;773
66;50;599
67;28;317
68;28;253
69;45;521
70;35;366
71;35;390
72;78;843
73;38;355
74;25;215
75;64;628
76;51;606
77;52;437
78;35;366
79;73;788
80;80;801
81;60;629
82;56;568
83;28;268
84;32;350
85;51;493
86;32;382
87;38;424
88;61;673
89;63;534
90;44;470
91;76;846
92;38;354
93;66;713
94;63;518
95;39;386
96;78;755
97;21;244
98;41;390
99;64;631
100;74;744
101;75;706
102;35;383
103;39;348
104;61;567
105;58;615
106;39;429
107;36;304
108;62;563
109;21;188
110;78;900
111;22;233
112;49;584
113;68;682
114;23;228
115;36;381
116;25;283
117;45;472
118;42;468
119;37;359
120;77;707
121;40;370
122;35;355
123;69;779
124;29;296
125;34;366
126;32;308
127;36;404
128;72;649
129;64;707
130;70;797
131;21;227
132;78;666
133;36;381
134;66;791
135;62;619
136;74;732
137;45;360
138;30;267
139;61;667
140;38;442
141;78;659
142;75;644
143;59;542
144;37;398
145;37;439
146;74;810
147;68;773
148;46;518
149;68;559
150;30;288
151;73;865
152;77;690
153;23;252
154;64;514
155;67;641
156;30;354
157;76;654
158;59;576
159;63;732
160;60;670
161;75;613
162;25;258
163;20;212
164;51;433
165;56;452
166;70;773
167;31;279
168;48;562
169;70;818
170;67;719
171;55;479
172;29;337
173;23;243
174;49;548
175;40;430
176;29;322
177;53;596
178;30;303
179;39;356
180;40;371
181;54;553
182;39;320
183;24;225
184;44;406
185;60;619
186;35;408
187;55;453
188;24;234
189;60;697
190;58;496
191;35;313
192;44;385
193;22;259
194;51;500
195;77;840
196;24;206
197;79;653
198;57;524
199;68;690
200;21;168
201;55;644
202;29;293
203;38;346
204;77;923
205;25;262
206;24;267
207;38;336
208;46;404
209;26;296
210;75;813
211;23;225
212;52;576
213;52;596
214;43;450
215;55;493
216;73;785
217;70;656
218;49;405
219;27;226
220;63;735
221;40;331
222;64;650
223;64;558
224;61;657
225;43;444
226;29;316
227;44;484
228;41;413
229;29;321
230;45;474
231;57;487
232;55;557
233;61;699
234;69;553
235;34;335
236;72;767
237;66;703
238;75;707
239;46;394
240;37;398
241;71;839
242;35;361
243;52;446
244;55;523
245;43;492
246;30;260
247;45;522
248;34;381
249;64;584
250;46;450
251;39;442
252;78;802
253;67;774
254;69;641
255;23;245
256;23;246
257;79;707
258;53;534
259;65;579
260;44;361
261;74;616
262;43;399
263;53;443
264;20;179
265;37;345
266;21;233
267;33;318
268;43;358
269;73;739
270;63;678
271;60;552
272;39;467
273;22;241
274;21;218
275;60;486
276;70;749
277;45;523
278;26;242
279;25;237
280;79;926
281;48;566
282;38;377
283;74;832
284;56;581
285;32;333
286;79;660
287;41;396
288;55;599
289;63;523
290;57;545
291;27;298
292;46;523
293;49;537
294;76;781
295;63;693
296;47;446
297;23;198
298;30;305
299;27;224
300;60;662
301;54;628
302;50;579
303;39;339
304;22;209
305;49;504
306;32;368
307;74;663
308;41;375
309;66;659
310;33;302
311;27;304
312;49;418
313;66;655
314;22;252
315;43;446
316;20;204
317;32;277
318;38;338
319;39;337
320;54;437
321;32;355
322;76;836
323;75;662
324;38;339
325;64;578
326;72;747
327;66;651
328;30;265
329;68;710
330;62;534
331;66;733
332;51;548
333;31;268
334;60;532
335;60;491
336;62;541
337;79;661
338;78;883
339;75;789
340;40;450
341;60;719
342;79;786
343;65;764
344;56;654
345;78;671
346;79;874
347;27;284
348;70;797
349;56;548
350;61;578
351;57;478
352;32;351
353;31;303
354;66;674
355;45;425
356;54;580
357;64;571
358;31;292
359;67;694
360;77;889
361;35;337
362;54;568
363;67;569
364;60;489
365;28;250
366;56;654
367;77;769
368;65;553
369;21;191
370;48;481
371;48;526
372;75;642
373;75;829
374;72;785
375;22;202
376;58;497
377;30;324
378;80;755
379;66;669
380;32;296
381;53;471
382;42;400
383;53;591
384;31;263
385;68;737
386;75;809
387;35;381
388;77;656
389;79;874
390;41;349
391;73;874
392;69;665
393;60;552
394;21;237
395;42;404
396;54;594
397;48;532
398;66;766
399;58;493
400;35;397
401;78;901
402;41;362
403;75;881
404;52;588
405;43;415
406;44;484
407;72;754
408;65;648
409;26;267
410;54;572
411;25;285
412;24;261
413;40;445
414;73;689
415;67;689
416;71;695
417;66;712
418;77;900
419;52;583
420;73;770
421;54;605
422;49;530
423;21;224
424;49;531
425;66;682
426;58;496
427;40;476
428;41;381
429;52;616
430;28;313
431;77;794
432;69;703
433;57;661
434;23;193
435;33;264
436;37;341
437;40;337
438;71;817
439;26;272
440;72;636
441;61;583
442;21;195
443;52;455
444;64;513
445;53;499
446;66;541
447;43;460
448;42;460
449;55;536
450;62;680
451;49;532
452;53;475
453;50;531
454;75;606
455;69;691
456;21;211
457;31;281
458;43;485
459;72;824
460;77;847
461;52;548
462;29;344
463;78;855
464;31;344
465;74;864
466;33;296
467;80;777
468;53;516
469;78;852
470;31;311
471;29;250
472;62;651
473;50;599
474;46;368
475;75;608
476;66;773
477;32;349
478;74;750
479;40;473
480;70;821
481;75;830
482;36;386
483;53;450
484;68;670
485;73;762
486;36;429
487;58;540
488;44;427
489;55;591
490;49;436
491;69;818
492;30;241
493;60;588
494;28;245
495;74;631
496;40;433
497;23;231
498;70;676
499;33;364
CONFLITOS
