QTD_ITENS;400
QTD_MOCHILAS;6
CAPACIDADES;1812;2089;1774;1974;1643;1919
ITEM;PESO;VALOR
0;23;222
1;77;816
2;73;789
3;37;303
4;23;253
5;58;636
6;48;545
7;55;652
8;52;599
9;27;264
10;40;354
11;30;359
12;75;611
13;23;230
14;52;620
15;61;627
16;36;369
17;31;367
18;25;263
19;55;610
20;24;234
21;39;397
22;26;302
23;77;809
24;46;396
25;45;444
26;78;787
27;53;459
28;43;451
29;73;819
30;40;422
31;78;681
32;30;251
33;26;260
34;68;755
35;65;716
36;61;691
37;22;231
38;58;637
39;55;606
40;31;255
41;45;422
42;74;595
43;49;485
44;51;570
45;27;231
46;49;410
47;38;362
48;40;407
49;69;723
50;21;227
51;67;733
52;56;644
53;27;227
54;78;694
55;60;534
56;58;655
57;66;617
58;61;595
59;62;547
60;71;673
61;66;759
62;24;222
63;66;721
64;74;883
65;75;604
66;42;449
67;58;680
68;64;523
69;28;285
70;24;219
71;35;313
72;70;769
73;28;240
74;40;349
75;78;657
76;49;424
77;58;600
78;55;491
79;47;484
80;23;246
81;63;504
82;63;607
83;62;517
84;64;556
85;76;797
86;66;738
87;64;746
88;80;676
89;31;277
90;34;328
91;75;884
92;61;635
93;77;866
94;23;253
95;28;231
96;42;458
97;24;246
98;33;313
99;41;434
100;54;481
101;68;812
102;32;349
103;59;533
104;55;478
105;73;754
106;62;631
107;37;310
108;23;243
109;30;257
110;43;377
111;27;225
112;36;420
113;29;264
114;50;402
115;25;262
116;42;347
117;46;538
118;75;676
119;74;879
120;42;377
121;70;790
122;54;489
123;37;400
124;34;385
125;53;535
126;66;760
127;44;495
128;52;491
129;63;542
130;78;710
131;40;456
132;51;563
133;71;729
134;77;819
135;54;507
136;52;596
137;66;698
138;37;327
139;28;270
140;49;495
141;54;479
142;80;952
143;78;880
144;31;269
145;43;448
146;32;295
147;45;496
148;67;571
149;54;636
150;61;521
151;49;430
152;78;708
153;50;511
154;28;260
155;36;296
156;55;488
157;57;604
158;74;644
159;21;206
160;20;228
161;74;594
162;80;783
163;46;497
164;44;482
165;41;412
166;28;299
167;74;715
168;39;321
169;35;393
170;74;868
171;64;712
172;59;548
173;55;515
174;56;507
175;21;205
176;20;200
177;49;432
178;36;357
179;77;638
180;62;583
181;48;400
182;63;609
183;25;244
184;49;438
185;59;611
186;35;334
187;31;253
188;29;319
189;67;608
190;80;740
191;37;435
192;58;550
193;40;374
194;66;758
195;69;711
196;75;774
197;63;601
198;58;678
199;67;574
200;58;544
201;72;804
202;71;582
203;39;427
204;63;611
205;76;764
206;59;622
207;71;624
208;27;248
209;42;391
210;20;178
211;58;511
212;46;437
213;24;241
214;39;351
215;48;558
216;25;258
217;36;345
218;44;431
219;33;307
220;32;338
221;41;335
222;41;420
223;62;655
224;27;281
225;64;668
226;76;868
227;61;564
228;27;261
229;79;911
230;75;769
231;71;569
232;46;498
233;52;588
234;40;378
235;40;431
236;41;428
237;75;820
238;24;228
239;50;563
240;55;652
241;34;273
242;33;344
243;64;570
244;78;922
245;59;701
246;36;317
247;70;797
248;80;841
249;57;585
250;42;457
251;62;571
252;67;591
253;69;792
254;44;398
255;46;435
256;28;269
257;56;562
258;57;584
259;55;566
260;55;572
261;46;388
262;67;576
263;44;358
264;80;649
265;50;552
266;62;630
267;25;234
268;75;884
269;58;586
270;20;205
271;42;364
272;60;595
273;46;408
274;30;273
275;73;610
276;54;436
277;32;325
278;28;286
279;22;189
280;42;432
281;22;186
282;56;567
283;48;520
284;32;262
285;39;327
286;48;450
287;34;320
288;78;639
289;57;631
290;21;212
291;51;535
292;76;906
293;63;515
294;65;541
295;72;638
296;78;881
297;65;699
298;71;644
299;31;277
300;33;295
301;55;648
302;46;456
303;31;256
304;45;385
305;62;497
306;79;919
307;65;743
308;31;325
309;66;569
310;54;619
311;73;801
312;40;445
313;27;243
314;35;306
315;66;662
316;42;347
317;32;306
318;78;830
319;47;411
320;41;349
321;72;707
322;37;402
323;80;659
324;51;426
325;61;647
326;43;366
327;65;570
328;50;414
329;58;609
330;37;351
331;32;317
332;72;715
333;33;292
334;28;309
335;72;775
336;50;499
337;24;259
338;22;252
339;61;548
340;24;231
341;52;558
342;66;574
343;74;869
344;75;780
345;60;570
346;52;510
347;42;454
348;78;816
349;67;664
350;26;258
351;63;531
352;50;457
353;21;202
354;39;365
355;23;271
356;45;413
357;78;641
358;34;313
359;48;392
360;26;212
361;35;382
362;44;377
363;31;255
364;79;753
365;53;490
366;25;250
367;52;567
368;37;405
369;53;628
370;40;418
371;58;652
372;52;580
373;21;223
374;69;606
375;67;675
376;77;830
377;55;473
378;72;835
379;65;562
380;61;612
381;64;545
382;39;329
383;52;588
384;33;391
385;67;695
386;40;466
387;40;468
388;75;790
389;41;427
390;80;706
391;78;643
392;23;273
393;45;500
394;23;198
395;66;766
396;70;817
397;39;392
398;70;796
399;24;276
CONFLITOS
ITEM;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;250;251;252;253;254;255;256;257;258;259;260;261;262;263;264;265;266;267;268;269;270;271;272;273;274;275;276;277;278;279;280;281;282;283;284;285;286;287;288;289;290;291;292;293;294;295;296;297;298;299;300;301;302;303;304;305;306;307;308;309;310;311;312;313;314;315;316;317;318;319;320;321;322;323;324;325;326;327;328;329;330;331;332;333;334;335;336;337;338;339;340;341;342;343;344;345;346;347;348;349;350;351;352;353;354;355;356;357;358;359;360;361;362;363;364;365;366;367;368;369;370;371;372;373;374;375;376;377;378;379;380;381;382;383;384;385;386;387;388;389;390;391;392;393;394;395;396;397;398;399
0;1;0;0;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;1;0;1;1;0;1;1;0;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;0;0;1;1;1;1;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;1;1;1;1;0;1;1;0;1;0;0;0;1;1;1;1;0;1;1;1;1;1;0;1;0;1;0;0;1;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;0;1;1;0;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;0;0;1;0;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;0;0;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;0;1;0;0;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;1;1;0;0;1;0;0;0;1;1;1;1;1;1;0;1;1;1;0;1
1;0;1;1;1;0;0;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;0;0;0;0;0;1;1;0;1;1;1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;1;1;0;1;1;0;1;0;1;1;0;0;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;1;1;1;1;1;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;1;0;1;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;0;1;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1;0;1;0;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
2;0;1;1;1;0;1;0;0;1;0;1;1;0;1;0;1;1;0;1;1;0;1;1;0;1;1;1;1;0;1;0;1;1;0;0;1;1;1;1;0;0;1;1;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;1;0;0;1;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;1;0;0;0;1;1;1;1;0;0;1;0;1;1;0;0;1;1;1;0;1;0;0;0;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;1;0;0;1;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;1;0;0;1;1;1;1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;1;1;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;1;0;1;1;0;0;1;1;0;1;0;0;1;1;0;1;0;0;0;1;0;1;1;1;0;1;1;1;0;1;0;0;1;0;0;1;1;1;0;0;0;1;0;0;1;1;1;1;1;0;1;1;1;0;1;0;0;0;1;0;1;1;1;0;0;1;1;1;1;0;1;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;0;1;0;0;1;0;0
3;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;1;0;1;1;1;0;0;1;1;1;0;1;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;1;0;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;1;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;0;0;0;1;1;0;1;1;1;0;0;1;1;1;1;0;0;0;1;1;0;1;1;0;1;1;1;0;0;1;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;1;0;1;1;0;1;1;1;0;1;1;0;1;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;1;0;0;1;0;1;0;0;0;1;1;1;0;1;1;1;1;0;1;0;1;0;1;1;0;0;1;1;1;0;0;1;0;0;0;0;1;1;0;0;1;1;0;1;0;1;1;1;1;1;0;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0
