QTD_ITENS;200
QTD_MOCHILAS;4
CAPACIDADES;1463;1542;1654;1506
ITEM;PESO;VALOR
0;31;280
1;58;573
2;57;616
3;66;547
4;25;208
5;61;574
6;62;506
7;30;244
8;23;268
9;23;234
10;22;244
11;68;694
12;54;455
13;24;278
14;32;360
15;30;330
16;65;728
17;30;344
18;21;241
19;80;691
20;59;598
21;48;472
22;63;673
23;26;228
24;29;327
25;76;717
26;34;276
27;55;571
28;37;333
29;54;483
30;29;252
31;22;230
32;68;806
33;44;524
34;31;282
35;28;297
36;35;407
37;26;273
38;68;597
39;60;648
40;75;717
41;53;613
42;47;420
43;37;437
44;78;706
45;70;662
46;38;384
47;24;260
48;78;804
49;67;731
50;44;353
51;64;611
52;60;496
53;31;264
54;73;749
55;74;613
56;51;515
57;37;353
58;20;208
59;59;485
60;66;672
61;79;943
62;22;224
63;36;308
64;47;537
65;67;618
66;78;833
67;23;209
68;66;572
69;42;469
70;76;784
71;38;428
72;73;677
73;64;530
74;56;462
75;69;746
76;70;677
77;36;297
78;69;781
79;59;681
80;59;559
81;64;580
82;75;756
83;46;400
84;32;269
85;56;526
86;35;335
87;65;632
88;27;268
89;32;300
90;31;370
91;73;768
92;37;351
93;79;840
94;74;691
95;51;454
96;51;495
97;27;277
98;72;786
99;80;665
100;69;807
101;36;396
102;45;387
103;21;190
104;38;411
105;65;614
106;21;168
107;63;678
108;77;709
109;78;878
110;42;337
111;44;449
112;52;444
113;73;784
114;23;267
115;33;308
116;45;489
117;22;219
118;79;871
119;75;743
120;27;268
121;62;730
122;77;693
123;75;699
124;44;480
125;36;308
126;30;260
127;20;194
128;60;670
129;31;341
130;21;210
131;61;499
132;56;526
133;75;699
134;58;564
135;57;565
136;41;412
137;38;306
138;58;612
139;22;251
140;63;670
141;65;544
142;35;391
143;49;558
144;48;392
145;71;610
146;41;400
147;27;261
148;22;210
149;57;465
150;40;363
151;78;690
152;64;731
153;28;331
154;35;398
155;70;708
156;49;392
157;38;345
158;75;891
159;50;548
160;69;821
161;54;582
162;49;555
163;28;289
164;50;547
165;52;548
166;41;464
167;61;726
168;38;406
169;34;303
170;28;243
171;74;798
172;62;552
173;43;415
174;74;825
175;50;415
176;76;859
177;49;562
178;50;485
179;70;634
180;32;300
181;26;288
182;52;590
183;80;914
184;57;521
185;71;814
186;32;379
187;49;468
188;51;510
189;39;418
190;62;700
191;45;526
192;79;857
193;56;553
194;20;228
195;70;720
196;49;504
197;35;305
198;62;566
199;38;317
CONFLITOS
ITEM;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199
