QTD_ITENS;300
QTD_MOCHILAS;5
CAPACIDADES;1598;1749;2029;1712;1443
ITEM;PESO;VALOR
0;50;535
1;64;692
2;56;578
3;26;231
4;46;441
5;27;277
6;48;475
7;52;469
8;30;311
9;39;323
10;71;756
11;52;509
12;72;812
13;75;864
14;48;465
15;25;268
16;31;300
17;29;328
18;53;633
19;54;502
20;42;422
21;76;660
22;27;282
23;54;626
24;28;245
25;23;260
26;45;537
27;40;469
28;80;709
29;71;819
30;20;163
31;71;650
32;51;488
33;77;705
34;63;549
35;40;413
36;29;336
37;61;629
38;64;713
39;57;676
40;77;636
41;42;392
42;40;421
43;21;223
44;35;408
45;78;810
46;30;278
47;59;688
48;43;487
49;79;692
50;79;688
51;63;607
52;47;435
53;32;374
54;60;543
55;45;440
56;73;692
57;68;702
58;66;704
59;61;690
60;74;714
61;27;298
62;46;392
63;78;854
64;49;481
65;67;717
66;21;168
67;34;277
68;54;523
69;37;440
70;73;712
71;21;211
72;22;179
73;79;704
74;53;626
75;66;691
76;57;648
77;23;210
78;45;447
79;77;706
80;30;346
81;61;578
82;22;219
83;64;642
84;62;681
85;46;442
86;34;293
87;74;878
88;55;569
89;65;543
90;52;584
91;47;407
92;32;325
93;72;649
94;45;421
95;41;435
96;61;591
97;29;283
98;62;626
99;39;334
100;55;542
101;60;717
102;42;448
103;43;465
104;44;365
105;74;856
106;46;370
107;77;782
108;36;391
109;37;331
110;33;352
111;71;715
112;78;729
113;68;679
114;51;547
115;20;193
116;47;430
117;67;710
118;21;195
119;20;235
120;40;433
121;80;666
122;40;322
123;76;733
124;45;464
125;56;499
126;29;278
127;40;322
128;75;891
129;62;612
130;44;466
131;58;603
132;48;569
133;42;375
134;69;729
135;78;776
136;68;658
137;70;833
138;66;576
139;39;430
140;26;244
141;28;300
142;40;358
143;64;608
144;47;459
145;42;344
146;79;798
147;69;689
148;65;673
149;55;493
150;39;383
151;22;254
152;23;231
153;48;468
154;20;228
155;75;853
156;42;468
157;23;262
158;79;845
159;58;612
160;75;749
161;49;548
162;67;708
163;48;501
164;74;825
165;72;677
166;56;535
167;39;440
168;25;253
169;61;566
170;24;244
171;37;409
172;25;270
173;65;769
174;66;560
175;69;777
176;23;230
177;39;413
178;20;161
179;34;298
180;30;330
181;30;267
182;77;852
183;51;427
184;32;292
185;41;417
186;62;532
187;80;648
188;37;402
189;41;407
190;77;648
191;66;770
192;39;315
193;72;813
194;74;878
195;53;494
196;49;428
197;30;313
198;42;365
199;49;460
200;30;257
201;26;294
202;26;282
203;52;471
204;39;412
205;63;708
206;58;641
207;59;684
208;36;328
209;24;249
210;58;668
211;52;535
212;65;641
213;33;274
214;58;482
215;31;303
216;73;833
217;20;223
218;36;355
219;62;690
220;32;274
221;30;324
222;52;514
223;64;518
224;42;380
225;21;222
226;65;542
227;21;229
228;67;577
229;28;284
230;47;487
231;26;262
232;28;287
233;41;477
234;39;464
235;70;566
236;31;264
237;77;683
238;71;699
239;27;319
240;69;801
241;46;494
242;39;425
243;60;638
244;48;534
245;28;282
246;69;819
247;68;552
248;74;870
249;21;212
250;44;486
251;58;520
252;36;376
253;80;659
254;75;691
255;70;627
256;23;248
257;44;454
258;33;386
259;38;325
260;26;216
261;76;784
262;31;360
263;67;793
264;73;697
265;48;489
266;30;262
267;67;628
268;28;245
269;24;243
270;45;408
271;54;523
272;33;284
273;41;452
274;30;247
275;43;406
276;44;516
277;28;277
278;71;611
279;69;623
280;71;629
281;21;237
282;25;279
283;33;352
284;39;397
285;65;569
286;66;758
287;37;377
288;75;726
289;32;289
290;48;432
291;64;652
292;40;435
293;39;419
294;34;297
295;51;437
296;38;334
297;65;753
298;34;343
299;48;388
CONFLITOS
ITEM;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;250;251;252;253;254;255;256;257;258;259;260;261;262;263;264;265;266;267;268;269;270;271;272;273;274;275;276;277;278;279;280;281;282;283;284;285;286;287;288;289;290;291;292;293;294;295;296;297;298;299
0;1;0;0;0;0;1;1;1;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;1;1;0;1;1;1;1;1;0;0;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;1;1;1;1;0;0;1;0;1;1;0;0;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;1;0;0;0;0;1;1;1;0;1;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;1;1;0;1;1;1;0;0
