QTD_ITENS;300
QTD_MOCHILAS;5
CAPACIDADES;1600;1547;1671;1938;1473
ITEM;PESO;VALOR
0;76;904
1;48;442
2;63;666
3;66;660
4;66;632
5;79;671
6;54;454
7;73;812
8;75;805
9;57;601
10;63;653
11;37;335
12;35;285
13;60;635
14;55;645
15;78;912
16;71;786
17;68;709
18;65;614
19;25;281
20;54;633
21;21;192
22;27;242
23;78;657
24;63;639
25;60;719
26;57;612
27;64;700
28;33;296
29;21;202
30;55;497
31;38;442
32;60;646
33;52;456
34;23;193
35;65;681
36;38;404
37;70;785
38;33;319
39;68;605
40;80;813
41;44;396
42;20;198
43;27;275
44;47;386
45;65;650
46;62;512
47;25;251
48;24;193
49;55;586
50;61;535
51;27;250
52;79;778
53;28;228
54;51;496
55;71;843
56;21;212
57;65;587
58;60;598
59;63;602
60;64;529
61;27;279
62;53;549
63;58;538
64;48;557
65;78;738
66;64;692
67;37;304
68;58;547
69;53;520
70;46;441
71;38;367
72;36;403
73;30;340
74;58;520
75;28;324
76;43;417
77;35;340
78;38;413
79;78;763
80;20;212
81;44;468
82;35;398
83;49;584
84;49;564
85;52;433
86;32;278
87;73;648
88;73;844
89;78;931
90;44;500
91;80;919
92;70;780
93;24;277
94;41;430
95;79;735
96;23;221
97;62;634
98;25;253
99;35;386
100;29;244
101;57;609
102;78;756
103;78;749
104;29;245
105;29;267
106;22;232
107;35;332
108;37;309
109;25;227
110;31;289
111;62;607
112;61;611
113;41;392
114;46;515
115;23;190
116;33;310
117;48;512
118;79;682
119;53;456
120;39;345
121;74;630
122;56;577
123;55;471
124;30;257
125;45;508
126;69;573
127;29;292
128;78;765
129;78;805
130;66;618
131;77;920
132;41;477
133;51;575
134;71;754
135;61;636
136;75;754
137;33;381
138;31;272
139;57;522
140;29;292
141;56;650
142;57;528
143;33;291
144;69;576
145;29;311
146;32;357
147;55;453
148;65;717
149;26;232
150;30;347
151;48;418
152;78;873
153;29;262
154;54;528
155;70;566
156;38;305
157;31;258
158;36;410
159;44;484
160;32;334
161;40;464
162;64;702
163;48;476
164;40;328
165;43;357
166;75;801
167;69;712
168;38;344
169;44;456
170;33;322
171;28;329
172;60;676
173;50;450
174;26;212
175;75;678
176;77;664
177;53;502
178;43;431
179;70;668
180;35;343
181;50;434
182;30;349
183;77;694
184;29;297
185;64;547
186;62;573
187;48;469
188;40;359
189;72;580
190;58;689
191;48;399
192;70;738
193;31;306
194;21;207
195;72;799
196;28;268
197;58;671
198;62;709
199;29;265
200;20;167
201;37;310
202;68;790
203;60;559
204;28;252
205;80;935
206;23;218
207;80;657
208;79;799
209;46;535
210;25;242
211;61;613
212;66;606
213;45;514
214;43;362
215;29;306
216;56;538
217;38;435
218;80;675
219;51;433
220;44;357
221;39;339
222;59;575
223;77;885
224;25;216
225;67;586
226;79;722
227;45;527
228;62;539
229;39;399
230;71;782
231;30;301
232;20;194
233;60;530
234;26;256
235;78;768
236;61;725
237;74;827
238;28;294
239;50;402
240;32;306
241;40;473
242;79;789
243;73;638
244;47;478
245;32;320
246;20;187
247;42;374
248;77;810
249;64;605
250;24;203
251;21;199
252;33;307
253;23;247
254;35;349
255;73;681
256;75;778
257;68;716
258;60;684
259;72;592
260;74;651
261;30;243
262;35;354
263;41;380
264;75;610
265;58;533
266;31;359
267;38;334
268;40;409
269;36;430
270;36;334
271;74;696
272;40;399
273;53;447
274;27;261
275;59;681
276;64;739
277;32;351
278;41;458
279;52;467
280;32;266
281;22;237
282;32;271
283;66;684
284;54;524
285;23;245
286;35;405
287;65;541
288;42;419
289;57;460
290;60;493
291;66;741
292;27;302
293;45;475
294;49;518
295;35;344
296;32;329
297;61;703
298;55;459
299;53;507
CONFLITOS
ITEM;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;250;251;252;253;254;255;256;257;258;259;260;261;262;263;264;265;266;267;268;269;270;271;272;273;274;275;276;277;278;279;280;281;282;283;284;285;286;287;288;289;290;291;292;293;294;295;296;297;298;299
0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;1;1;1;0;0;1;1;0;0;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;1;0;1;0;1;0;1;0;1;0;0;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;1;1;0;1;0;1;1;0;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;0;1;0;1;0;1;0;1;0;1;1;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0
