QTD_ITENS;100
QTD_MOCHILAS;5
CAPACIDADES;659;658;622;591;572
ITEM;PESO;VALOR
0;63;660
1;20;204
2;30;297
3;40;436
4;20;234
5;78;863
6;24;253
7;53;517
8;71;704
9;33;300
10;38;315
11;31;355
12;76;772
13;26;208
14;60;563
15;63;612
16;66;729
17;54;468
18;71;579
19;65;534
20;64;645
21;28;245
22;20;230
23;36;291
24;34;347
25;38;385
26;72;576
27;57;641
28;53;535
29;61;642
30;52;500
31;70;695
32;52;595
33;66;536
34;68;598
35;48;454
36;48;539
37;70;744
38;27;308
39;48;530
40;23;254
41;23;254
42;74;887
43;37;429
44;76;825
45;79;734
46;77;769
47;72;643
48;23;231
49;27;312
50;48;549
51;30;257
52;20;193
53;54;504
54;50;490
55;64;722
56;68;698
57;30;341
58;36;386
59;41;436
60;75;736
61;76;883
62;29;242
63;66;681
64;65;569
65;27;238
66;27;286
67;69;570
68;54;438
69;46;548
70;55;450
71;47;518
72;32;294
73;41;328
74;59;534
75;21;223
76;50;576
77;61;627
78;20;215
79;71;736
80;71;596
81;55;460
82;79;687
83;48;470
84;60;557
85;60;642
86;35;285
87;28;334
88;28;292
89;31;292
90;71;569
91;47;463
92;55;648
93;35;289
94;35;395
95;47;455
96;41;371
97;77;695
98;35;318
99;26;226
CONFLITOS
ITEM;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;1;0;0;1;0;1;1;0;0;0;0;0;0;1
1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;1;1;0;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;0;0;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;1;1;1;1;0;0;1;0
2;0;0;1;0;0;0;1;0;0;0;1;0;0;1;1;1;1;0;0;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;1;1;0;1;1;0;0;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;1
3;0;0;0;1;1;1;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0
4;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;1;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;1
5;0;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1;1;0;0;1;1;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;1;1;0;0;1;0;0;0;1;0;1;0;1;0
6;1;0;1;0;1;1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;1;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0
7;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;0;0;0;1;1;1;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0
8;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;0;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1;0;0
9;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;0;1;1;1;1;1;1;0;1;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0
10;1;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;1;1;0;0;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;1;1;1;1;0;0;0;1;1;0;1;1;0;1;1;1;1;0;1;0;0;0;1;0;1;1;0
11;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;1;1;0;1;0;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;1;0;0;1;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0
12;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;0;1;1;1;0;1;0;1;0;0;1;0;1;0;1;1;1;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;1
13;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;1;0;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;1;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;1;0;1;0;1;0;0;0;0;1;1
14;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;1;1;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;0;1
15;1;1;1;1;0;0;1;0;1;1;0;1;0;1;0;1;1;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;1;0;1;1;1;1;0;0;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;1;0;0
16;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;0;1;0;1;1;0;1;1;0;0;1;1;1;0;0;0;1;1;1;0;1;0;0;1
17;0;1;0;1;0;0;1;0;1;1;0;1;0;1;0;0;1;1;1;1;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1
18;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;1;1;1;1;1;0;0;0;0;1;0;1;1;1;0;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;1
19;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;1;1;1;0;1;0;1;1;1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;1;1;0;1;0;1;0;1;1;1;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;1;0;0;0;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;0;1
