QTD_ITENS;100
QTD_MOCHILAS;5
CAPACIDADES;515;650;626;526;690
ITEM;PESO;VALOR
0;48;419
1;35;336
2;66;548
3;64;541
4;22;193
5;70;626
6;79;713
7;43;363
8;59;508
9;79;910
10;20;180
11;75;836
12;65;737
13;52;579
14;36;353
15;20;162
16;34;357
17;68;557
18;70;577
19;43;413
20;72;651
21;56;479
22;58;574
23;29;243
24;59;635
25;42;344
26;43;507
27;21;217
28;40;365
29;45;393
30;39;398
31;40;374
32;27;306
33;76;664
34;52;505
35;38;333
36;28;259
37;69;602
38;74;698
39;31;338
40;36;413
41;70;701
42;32;285
43;60;586
44;53;460
45;38;332
46;33;284
47;41;484
48;37;407
49;44;481
50;62;602
51;49;491
52;31;286
53;37;411
54;65;605
55;65;525
56;55;577
57;46;431
58;37;323
59;72;852
60;34;332
61;67;582
62;66;542
63;60;496
64;38;358
65;31;332
66;62;630
67;77;894
68;45;537
69;77;802
70;75;632
71;51;420
72;63;724
73;76;642
74;35;309
75;33;296
76;53;629
77;32;289
78;75;817
79;59;509
80;57;626
81;34;381
82;40;372
83;50;419
84;21;230
85;67;656
86;50;433
87;66;553
88;67;678
89;31;316
90;75;643
91;41;413
92;66;619
93;41;455
94;78;724
95;62;620
96;66;703
97;64;666
98;30;253
99;74;644
CONFLITOS
ITEM;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
0;1;1;1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;1;1;1;0;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;0;0;0;0;1;0;1;1;1;1;1;0;1;1
1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;1;1;0;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;1;1;1;0;1;0
2;1;1;1;1;1;0;1;1;0;0;1;0;1;1;1;0;1;0;0;1;1;1;0;1;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;1;1
3;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;1;1;1;0;1;1;1;1;0;1;0;1;0;1;0;0;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;1;1;0;0;1;1;1;0;0;0;1;0;1;1;1
4;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;0;1;0;1;0;1;1;1;0;1;1;1;0;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;1;1;0;1;0;0;1;0;0;1;1;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1
5;1;0;0;0;1;1;0;1;1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;1;1;1;0;0;0;1;0;1;1;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;0;1;1;0;1;1;1;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;1;1;1;0;1;1;0;1;1;0;0;1;0
6;1;1;1;0;0;0;1;1;1;0;1;1;0;0;1;0;1;1;1;1;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1
7;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;1;1;1;0;1;1;0;1;1;0;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;0;1;0;1;1;1;0;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;1;1;0
8;0;1;0;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;0;1;1;0;1;1;0;1;1;1;1;1;0;0;0;0;0;1;1;1;0;0;1;1;1;1;0;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;1;0;0;1;0;0;1
9;1;0;0;1;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;1;0;0;1;0;1;1;0;1;0;1;1;1;1;0;0;1;0
10;0;0;1;0;0;1;1;0;1;1;1;0;1;0;0;1;1;1;0;1;0;1;0;1;0;1;1;0;0;1;1;1;0;0;1;0;1;1;1;0;1;1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1
11;0;0;0;0;1;1;1;0;1;0;0;1;1;0;1;0;1;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;0;1;0;1;1;1;1;0;0;1;1;0;0;0;0;1;0;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;0;1;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;1;1;0;1;0;1;0;0;0
12;0;0;1;1;1;0;0;1;0;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;1;1;0;1;0;1;1;0;1;0;0;0;1;0;0;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;1;0;0;0;1;0;0;1;0;1;0;1;1;1;0;1;1;0;0;1;0;0;0;0;1;1;1;0;1;0;1;0;1;0;1;1;0;0;1;1;1;1;1
13;0;0;1;1;1;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0
14;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;1;1;0;1;1;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;0;1;1;1
15;0;0;0;0;0;1;0;1;0;1;1;0;0;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;0;1;0;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;1;0;1;0;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1;1;0;1;0;1;0;0;0;1;1;0
