QTD_ITENS;200
QTD_MOCHILAS;4
CAPACIDADES;1485;1319;1295;1371
ITEM;PESO;VALOR
0;31;255
1;35;366
2;35;367
3;73;584
4;70;668
5;79;927
6;76;709
7;62;723
8;77;808
9;28;313
10;49;569
11;76;712
12;32;324
13;56;481
14;46;485
15;49;525
16;42;339
17;41;390
18;25;243
19;39;420
20;33;332
21;75;601
22;40;456
23;53;615
24;34;289
25;65;698
26;70;674
27;41;446
28;71;815
29;78;643
30;43;426
31;67;686
32;48;564
33;28;329
34;49;505
35;30;337
36;57;507
37;40;468
38;53;552
39;75;886
40;73;760
41;76;668
42;31;262
43;80;654
44;68;550
45;66;590
46;26;310
47;51;594
48;34;273
49;62;589
50;39;407
51;67;537
52;67;713
53;65;584
54;61;685
55;77;681
56;42;377
57;30;264
58;69;674
59;72;826
60;50;403
61;36;346
62;30;280
63;43;462
64;42;363
65;50;577
66;28;310
67;41;488
68;40;404
69;52;572
70;62;539
71;51;585
72;52;484
73;63;603
74;43;416
75;49;438
76;53;490
77;34;300
78;33;387
79;23;264
80;49;408
81;45;404
82;23;212
83;46;434
84;38;306
85;60;670
86;60;532
87;39;466
88;55;530
89;23;196
90;52;425
91;25;298
92;59;598
93;28;239
94;70;568
95;58;535
96;78;731
97;52;497
98;64;693
99;62;693
100;33;368
101;20;237
102;28;275
103;55;606
104;22;185
105;54;508
106;51;418
107;25;231
108;28;293
109;58;603
110;64;671
111;67;645
112;39;396
113;58;606
114;59;513
115;59;650
116;48;513
117;27;223
118;63;655
119;40;355
120;71;626
121;80;689
122;61;515
123;20;197
124;78;687
125;31;289
126;69;675
127;75;658
128;37;321
129;20;209
130;26;224
131;35;412
132;35;372
133;37;420
134;80;744
135;70;633
136;79;708
137;77;860
138;44;482
139;63;519
140;30;309
141;32;293
142;69;574
143;66;606
144;62;580
145;53;574
146;50;477
147;70;811
148;31;350
149;66;712
150;34;339
151;51;423
152;56;634
153;42;500
154;67;594
155;59;645
156;27;318
157;41;403
158;51;594
159;41;377
160;78;678
161;22;178
162;50;494
163;26;231
164;22;251
165;76;704
166;63;587
167;80;886
168;29;304
169;42;492
170;30;260
171;55;492
172;20;223
173;77;619
174;79;740
175;42;352
176;42;369
177;59;625
178;23;206
179;31;331
180;28;333
181;62;532
182;28;248
183;45;509
184;73;796
185;68;718
186;68;806
187;22;200
188;61;598
189;34;377
190;41;370
191;39;320
192;58;520
193;33;325
194;37;406
195;22;216
196;63;657
197;25;220
198;44;410
199;65;611
CONFLITOS
