QTD_ITENS;200
QTD_MOCHILAS;6
CAPACIDADES;931;1030;1069;847;946;791
ITEM;PESO;VALOR
0;76;853
1;69;671
2;23;271
3;29;261
4;67;680
5;60;717
6;67;752
7;40;395
8;41;447
9;42;447
10;34;364
11;35;330
12;45;431
13;69;578
14;32;273
15;43;434
16;54;435
17;68;593
18;38;400
19;39;416
20;50;430
21;67;597
22;34;292
23;39;452
24;51;520
25;21;217
26;59;477
27;27;228
28;68;635
29;66;625
30;42;472
31;65;545
32;38;421
33;48;475
34;75;671
35;39;395
36;36;390
37;39;450
38;23;265
39;25;255
40;39;418
41;70;679
42;80;750
43;30;298
44;52;450
45;45;401
46;29;287
47;68;777
48;67;667
49;20;199
50;22;229
51;50;554
52;42;416
53;46;521
54;79;745
55;34;387
56;58;571
57;59;627
58;58;649
59;62;668
60;29;247
61;48;412
62;23;233
63;67;756
64;55;518
65;23;249
66;41;434
67;49;508
68;53;634
69;39;317
70;20;227
71;76;704
72;20;165
73;62;590
74;49;465
75;48;449
76;20;212
77;35;347
78;29;326
79;60;603
80;55;492
81;52;610
82;73;665
83;40;444
84;71;820
85;77;793
86;28;315
87;38;353
88;55;649
89;28;248
90;57;502
91;50;513
92;29;259
93;32;360
94;41;356
95;29;313
96;22;227
97;23;196
98;74;757
99;59;475
100;61;513
101;77;821
102;77;856
103;29;328
104;24;275
105;31;308
106;79;759
107;75;871
108;56;664
109;50;506
110;52;525
111;45;378
112;47;518
113;66;614
114;26;274
115;50;536
116;32;281
117;50;433
118;41;421
119;61;714
120;60;608
121;21;186
122;44;379
123;35;291
124;67;700
125;39;462
126;59;642
127;45;421
128;48;421
129;64;571
130;59;484
131;58;583
132;37;354
133;73;872
134;73;674
135;43;463
136;32;337
137;47;381
138;38;357
139;37;437
140;42;431
141;52;543
142;36;330
143;20;172
144;26;300
145;25;216
146;77;820
147;79;861
148;79;831
149;23;210
150;54;541
151;52;480
152;41;443
153;52;488
154;67;738
155;71;685
156;29;318
157;24;223
158;31;262
159;25;220
160;40;366
161;47;486
162;75;782
163;46;374
164;43;470
165;55;511
166;65;633
167;80;730
168;69;800
169;79;671
170;60;504
171;53;603
172;75;797
173;42;496
174;43;450
175;36;378
176;23;188
177;44;526
178;74;871
179;54;491
180;26;268
181;60;714
182;29;286
183;37;349
184;33;388
185;64;759
186;58;464
187;67;705
188;54;633
189;60;567
190;73;813
191;26;293
192;38;364
193;40;325
194;53;449
195;57;488
196;41;430
197;45;478
198;53;540
199;25;254
CONFLITOS
ITEM;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199
0;1;0;0;1;0;1;0;1;1;1;0;1;0;1;0;1;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;1;1;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;1;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;1;1;0;1;1;0;1;1;1;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0;1;1;1;0;0;1;0;0;0;0;1;1;0
1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;1
2;0;0;1;1;1;1;0;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;1;1;0;1;0;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;0;0;1;0;1;1;0;0;0;1;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;1;1;1;1;0;1;0;0
3;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;0;1;1;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1
4;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;0;1;1;0;0;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;1;0;1;1;1;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1
