QTD_ITENS;500
QTD_MOCHILAS;7
CAPACIDADES;2049;1846;2529;2096;2011;1953;2471
ITEM;PESO;VALOR
0;77;796
1;50;450
2;25;232
3;77;862
4;66;651
5;23;256
6;36;429
7;46;468
8;38;412
9;46;419
10;22;192
11;38;425
12;54;635
13;64;654
14;61;684
15;20;235
16;67;776
17;51;563
18;70;648
19;39;459
20;50;581
21;43;345
22;23;238
23;56;578
24;32;284
25;74;775
26;74;801
27;44;424
28;58;496
29;74;807
30;68;563
31;70;834
32;43;345
33;62;608
34;77;638
35;75;771
36;68;645
37;24;253
38;54;517
39;29;291
40;65;579
41;77;816
42;38;327
43;61;717
44;41;464
45;72;667
46;78;759
47;64;744
48;48;498
49;45;471
50;76;733
51;68;582
52;51;502
53;71;672
54;38;435
55;77;775
56;36;362
57;36;413
58;34;338
59;57;493
60;42;465
61;51;442
62;30;289
63;25;217
64;47;551
65;51;423
66;51;556
67;45;534
68;67;665
69;39;394
70;32;300
71;35;409
72;46;431
73;55;497
74;74;792
75;64;752
76;45;427
77;22;214
78;38;362
79;48;470
80;76;808
81;40;432
82;21;173
83;62;667
84;43;453
85;73;668
86;78;818
87;78;738
88;55;471
89;39;368
90;22;259
91;42;384
92;73;683
93;77;852
94;32;269
95;55;504
96;51;547
97;69;645
98;30;240
99;73;857
100;76;788
101;71;848
102;49;561
103;62;661
104;50;476
105;37;320
106;72;597
107;40;407
108;34;382
109;53;453
110;80;930
111;21;214
112;24;254
113;71;582
114;54;571
115;52;517
116;47;531
117;66;679
118;55;607
119;53;552
120;68;739
121;33;306
122;58;671
123;47;518
124;35;330
125;25;217
126;43;448
127;63;606
128;66;587
129;41;371
130;30;259
131;61;629
132;58;545
133;45;507
134;52;576
135;70;745
136;76;830
137;54;556
138;27;296
139;61;572
140;49;500
141;36;395
142;68;784
143;61;691
144;63;614
145;64;712
146;65;588
147;68;583
148;24;213
149;75;623
150;70;766
151;47;447
152;70;624
153;68;555
154;67;691
155;49;516
156;53;444
157;70;621
158;67;760
159;62;713
160;64;642
161;36;337
162;38;450
163;37;321
164;40;364
165;53;450
166;48;423
167;46;520
168;64;628
169;77;823
170;55;604
171;51;539
172;21;232
173;47;404
174;45;539
175;23;185
176;42;438
177;54;466
178;34;389
179;79;789
180;59;690
181;55;653
182;50;452
183;26;279
184;37;304
185;58;589
186;41;472
187;25;210
188;64;569
189;21;205
190;63;713
191;55;652
192;68;692
193;39;420
194;42;376
195;32;378
196;74;880
197;32;345
198;55;645
199;25;207
200;65;567
201;58;667
202;38;419
203;48;528
204;22;230
205;72;833
206;78;842
207;27;268
208;79;947
209;80;736
210;52;458
211;42;451
212;45;364
213;29;321
214;63;696
215;30;283
216;43;432
217;37;339
218;76;711
219;20;205
220;55;612
221;76;733
222;65;727
223;52;483
224;76;745
225;35;290
226;64;743
227;76;712
228;66;619
229;50;425
230;51;413
231;76;691
232;40;369
233;74;780
234;66;775
235;21;198
236;63;739
237;44;365
238;60;499
239;75;691
240;51;588
241;52;606
242;57;561
243;39;404
244;66;655
245;56;632
246;22;204
247;59;564
248;66;741
249;77;705
250;26;230
251;50;508
252;26;256
253;20;164
254;63;563
255;40;461
256;29;316
257;54;487
258;24;243
259;40;383
260;21;207
261;28;298
262;38;375
263;30;340
264;64;529
265;78;905
266;51;455
267;42;370
268;48;522
269;78;840
270;58;499
271;79;785
272;51;503
273;34;275
274;23;223
275;59;630
276;30;348
277;53;451
278;41;439
279;72;734
280;76;910
281;50;454
282;79;783
