QTD_ITENS;200
QTD_MOCHILAS;6
CAPACIDADES;1150;822;1198;1169;812;946
ITEM;PESO;VALOR
0;51;465
1;62;742
2;79;674
3;34;295
4;64;537
5;42;495
6;26;297
7;75;771
8;32;353
9;69;670
10;26;246
11;78;626
12;63;668
13;49;492
14;20;183
15;67;717
16;42;359
17;69;711
18;37;327
19;35;297
20;40;387
21;78;866
22;20;186
23;59;622
24;23;196
25;35;404
26;39;357
27;40;462
28;40;365
29;74;752
30;50;518
31;73;606
32;64;547
33;62;722
34;48;519
35;77;848
36;60;528
37;24;224
38;47;428
39;28;331
40;20;212
41;67;545
42;20;193
43;31;284
44;61;642
45;51;454
46;67;774
47;74;742
48;48;443
49;76;631
50;56;561
51;23;237
52;22;249
53;52;464
54;77;661
55;32;294
56;65;567
57;43;368
58;68;751
59;21;177
60;30;262
61;57;670
62;77;761
63;59;598
64;44;383
65;67;787
66;72;781
67;55;576
68;23;198
69;45;511
70;42;407
71;51;411
72;38;343
73;80;858
74;72;795
75;80;944
76;33;326
77;67;682
78;27;233
79;27;244
80;47;406
81;76;903
82;63;675
83;20;173
84;64;608
85;30;285
86;51;422
87;25;286
88;43;485
89;62;616
90;38;419
91;30;313
92;74;611
93;75;646
94;61;710
95;42;426
96;56;534
97;26;224
98;34;377
99;24;217
100;48;418
101;63;705
102;27;241
103;61;558
104;48;395
105;64;528
106;74;801
107;56;593
108;78;889
109;58;489
110;31;255
111;33;390
112;36;412
113;30;353
114;49;454
115;55;583
116;25;281
117;32;350
118;74;677
119;69;784
120;75;898
121;37;363
122;78;878
123;63;559
124;55;476
125;58;581
126;48;561
127;56;670
128;54;472
129;36;296
130;38;345
131;53;528
132;43;480
133;45;485
134;32;358
135;28;309
136;80;871
137;31;340
138;33;389
139;56;517
140;21;244
141;77;922
142;21;229
143;24;240
144;48;441
145;64;522
146;58;489
147;75;650
148;60;683
149;36;316
150;73;763
151;47;557
152;68;701
153;29;291
154;54;609
155;37;309
156;66;538
157;26;217
158;30;266
159;75;734
160;51;498
161;44;383
162;70;830
163;47;451
164;66;781
165;80;779
166;36;349
167;28;237
168;77;811
169;36;414
170;80;696
171;52;553
172;70;611
173;59;498
174;22;204
175;61;533
176;53;472
177;39;445
178;59;701
179;41;375
180;68;659
181;65;727
182;46;455
183;72;720
184;50;458
185;69;759
186;38;358
187;71;841
188;35;342
189;41;357
190;70;793
191;22;263
192;75;809
193;49;486
194;51;422
195;29;337
196;66;747
197;38;310
198;24;250
199;70;724
CONFLITOS
ITEM;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199
0;1;0;0;0;1;0;1;0;0;1;1;0;1;0;1;0;1;0;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;1;1;1;0;0;1;1;1;1;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;1;1;1;0;0;1;1;0;1;0;0;1;1;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;0;0;1;1;1;0;1;0;1;1;1;0;0;0;0;1;0;0;0;1;0
1;0;1;1;0;1;1;1;0;1;0;1;1;1;1;0;0;0;0;1;0;1;0;1;1;1;0;1;1;0;1;0;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;1;0;1;1;1;1;1;1;0;1;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;0;0;1;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;1;1;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;1;1;1;1;1;0;0;0
2;0;1;1;1;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;1;0;1;0;1;1;0;1;0;0;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;1;0;1;0;1;1;0;1;1;0;1;1;0;1;1;1;1;0;0;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;0;1;1;1;0;1;1;0;0;1;1;1;1;1;0;1;0;0;1;0;1;1;0;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;0;1;1;0;1;1;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1;1;0;1
3;0;0;1;1;0;1;0;0;1;1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;1;1;1;0;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;1;0;0;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;0;0;1;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;0;1;1;0;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;0;0;1;1;0;1;0;1;1;1;0;0;1;1;1;1;1;1;0;0;1;1;0;1;0;1;1;1;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;1;0;1;1;1;1;0;1;0;1;1;1;0;0;1;1;1;0;0;1;0;1;1;1
