QTD_ITENS;300
QTD_MOCHILAS;7
CAPACIDADES;1147;1119;1432;1287;1124;1162;1453
ITEM;PESO;VALOR
0;46;432
1;74;870
2;34;379
3;22;238
4;54;627
5;67;611
6;48;476
7;61;663
8;30;334
9;57;471
10;37;347
11;69;786
12;60;520
13;69;731
14;63;672
15;44;453
16;73;636
17;65;712
18;59;624
19;72;651
20;56;558
21;29;340
22;73;703
23;67;604
24;52;517
25;59;503
26;32;263
27;63;677
28;32;318
29;40;423
30;28;291
31;41;453
32;40;421
33;66;609
34;22;234
35;58;694
36;35;371
37;43;344
38;62;706
39;35;320
40;46;525
41;57;457
42;69;569
43;76;893
44;50;565
45;69;684
46;36;374
47;59;667
48;25;269
49;60;715
50;28;255
51;75;613
52;38;338
53;29;233
54;61;524
55;65;652
56;66;684
57;27;274
58;36;305
59;61;667
60;55;608
61;61;618
62;42;370
63;51;529
64;68;742
65;46;505
66;68;555
67;25;273
68;38;425
69;36;341
70;69;661
71;62;499
72;76;786
73;60;695
74;24;283
75;57;669
76;26;289
77;75;739
78;68;592
79;39;458
80;68;620
81;58;479
82;28;247
83;40;416
84;46;418
85;47;431
86;47;499
87;41;408
88;27;274
89;65;664
90;66;745
91;50;514
92;28;290
93;50;518
94;28;259
95;39;435
96;76;764
97;63;630
98;64;724
99;55;645
100;21;220
101;33;341
102;22;181
103;67;659
104;26;232
105;21;198
106;77;724
107;48;403
108;33;334
109;52;492
110;60;693
111;53;429
112;42;337
113;35;318
114;46;504
115;28;329
116;32;304
117;60;588
118;32;367
119;73;708
120;22;195
121;76;757
122;68;728
123;51;508
124;43;380
125;39;332
126;58;503
127;75;632
128;30;352
129;71;571
130;26;222
131;52;568
132;63;581
133;79;720
134;48;524
135;42;360
136;46;447
137;25;213
138;34;349
139;35;305
140;57;543
141;39;438
142;55;500
143;32;373
144;64;613
145;42;345
146;50;532
147;76;709
148;47;418
149;34;325
150;65;656
151;62;665
152;65;643
153;56;496
154;71;788
155;28;239
156;33;332
157;70;575
158;67;733
159;40;345
160;45;381
161;27;295
162;73;799
163;39;347
164;62;532
165;60;600
166;23;241
167;61;710
168;63;539
169;52;424
170;50;542
171;20;204
172;65;659
173;21;231
174;38;341
175;78;715
176;73;763
177;48;529
178;32;362
179;51;451
180;68;815
181;50;409
182;64;591
183;54;444
184;23;209
185;57;650
186;55;608
187;31;292
188;28;245
189;78;916
190;76;649
191;37;404
192;78;857
