ITEM;['0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '51', '52', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '72', '73', '74', '75', '76', '77', '78', '79', '80', '81', '82', '83', '84', '85', '86', '87', '88', '89', '90', '91', '92', '93', '94', '95', '96', '97', '98', '99']
PESO;['46', '57', '78', '49', '20', '25', '35', '65', '70', '51', '30', '78', '70', '78', '22', '33', '40', '58', '57', '79', '78', '80', '76', '61', '27', '72', '41', '50', '27', '31', '53', '38', '56', '30', '78', '27', '27', '35', '66', '65', '58', '23', '28', '75', '74', '68', '51', '28', '44', '49', '36', '46', '28', '51', '41', '41', '26', '63', '31', '58', '52', '40', '36', '55', '41', '23', '32', '51', '46', '38', '47', '73', '62', '38', '50', '36', '76', '71', '23', '52', '68', '79', '28', '34', '38', '25', '49', '34', '51', '49', '23', '64', '51', '51', '29', '64', '68', '50', '65', '38']
VALOR;['551', '589', '787', '479', '208', '214', '282', '724', '581', '593', '292', '737', '792', '759', '244', '311', '390', '690', '624', '655', '653', '737', '738', '562', '272', '636', '340', '421', '268', '341', '520', '419', '499', '292', '640', '271', '300', '398', '787', '668', '587', '191', '249', '881', '828', '699', '485', '283', '516', '573', '348', '372', '253', '539', '479', '469', '267', '519', '351', '684', '454', '365', '347', '509', '415', '227', '376', '590', '522', '451', '402', '860', '730', '350', '545', '309', '819', '587', '250', '578', '580', '775', '307', '299', '316', '281', '447', '384', '570', '433', '192', '608', '531', '456', '237', '545', '766', '453', '700', '356']
CAPACIDADES;['1042', '930', '803']
QTD_ITENS;100
QTD_MOCHILAS;3
0;['1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '1', '0', '0', '1', '1', '0', '1', '0', '0', '0', '0', '1', '0', '0', '1', '1', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '1', '1', '1', '0', '1', '1', '0', '0', '0', '0', '1', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '1', '1', '1', '0', '0', '0', '1', '1']
1;['0', '1', '0', '0', '1', '1', '0', '1', '0', '1', '1', '0', '1', '0', '1', '0', '0', '0', '1', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '1', '0', '0', '1', '0', '0', '0', '1', '0', '0', '0', '0', '1', '1', '0', '1', '1', '0', '1', '0', '0', '1', '0', '0', '0', '0', '1', '1', '1', '0', '0', '1', '1', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '0', '1', '1', '1', '0', '1', '1', '0', '1', '0', '1', '1', '1', '0', '1', '1', '1', '1', '1']
2;['0', '0', '1', '0', '0', '0', '0', '1', '0', '1', '1', '1', '1', '1', '1', '0', '1', '1', '1', '0', '0', '1', '1', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '1', '1', '1', '0', '0', '1', '0', '1', '0', '1', '0', '0', '0', '1', '1', '1', '1', '1', '1', '0', '0', '0', '1', '1', '0', '0', '1', '0', '0', '1', '0', '0', '1', '0', '0', '1', '0', '0', '0', '1', '0', '0', '1', '0', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '1', '1', '0', '1', '0', '1', '0', '1', '0', '0']
3;['0', '0', '0', '1', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0', '1', '0', '0', '0', '1', '0', '0', '0', '1', '0', '1', '0', '0', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '1', '0', '0', '1', '0', '1', '1', '0', '1', '1', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '1', '1', '0', '0', '0', '0', '1', '1', '0', '0', '0', '1', '0', '1', '1', '0', '0', '0', '0', '0', '1', '1', '1', '1', '1', '1', '0']
