ITEM;['0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '51', '52', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '72', '73', '74', '75', '76', '77', '78', '79', '80', '81', '82', '83', '84', '85', '86', '87', '88', '89', '90', '91', '92', '93', '94', '95', '96', '97', '98', '99']
PESO;['45', '27', '46', '78', '40', '47', '52', '45', '39', '47', '34', '51', '74', '72', '33', '40', '34', '42', '79', '31', '20', '48', '32', '62', '52', '58', '51', '20', '79', '58', '35', '59', '41', '58', '49', '48', '41', '73', '54', '33', '45', '42', '20', '28', '34', '30', '58', '65', '73', '57', '42', '80', '37', '29', '49', '45', '60', '70', '66', '51', '57', '76', '38', '65', '34', '61', '28', '62', '48', '63', '61', '24', '75', '61', '23', '50', '70', '67', '33', '57', '67', '32', '78', '41', '49', '59', '32', '64', '68', '44', '58', '78', '20', '41', '33', '45', '73', '55', '32', '48']
VALOR;['361', '222', '544', '697', '346', '410', '422', '531', '445', '490', '335', '556', '604', '580', '324', '434', '382', '466', '701', '259', '213', '557', '334', '562', '522', '532', '426', '215', '820', '667', '307', '599', '397', '570', '447', '524', '438', '722', '587', '374', '524', '375', '178', '289', '401', '292', '579', '564', '635', '583', '387', '851', '305', '272', '584', '460', '610', '590', '683', '573', '635', '758', '433', '771', '350', '491', '240', '503', '502', '568', '584', '231', '837', '514', '237', '596', '666', '697', '383', '507', '692', '324', '911', '350', '476', '520', '379', '545', '579', '384', '524', '818', '192', '335', '303', '536', '862', '445', '379', '573']
CAPACIDADES;['899', '926', '922']
QTD_ITENS;100
QTD_MOCHILAS;3
0;['1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '1', '0', '1', '0', '1', '1', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '1', '0', '1', '1', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '1', '1', '1', '0', '0', '0', '0', '1', '0', '1', '0', '0', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '1', '1', '0', '0', '0', '0', '1', '0']
1;['0', '1', '0', '1', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '1', '0', '1', '1', '1', '1', '0', '1', '0', '0', '0', '1', '0', '1', '1', '0', '0', '1', '1', '0', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '1', '1', '1', '0', '1', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '1', '1', '0', '0', '0', '0', '1', '1', '0', '1', '1', '1', '0', '1', '1', '0', '1', '0', '1', '0', '1', '1', '0']
2;['0', '0', '1', '1', '0', '1', '0', '0', '0', '1', '1', '0', '1', '1', '0', '0', '1', '1', '1', '0', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '1', '0', '1', '0', '0', '1', '1', '1', '0', '0', '1', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '1', '0', '1', '0', '0', '1', '0', '0', '1', '0', '0', '0', '0', '1', '0', '0', '1', '0', '0', '1', '0', '1', '1', '1', '0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '1', '1', '0', '1', '0', '1', '1', '0', '0']
3;['0', '1', '1', '1', '1', '1', '0', '1', '1', '0', '0', '1', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '1', '0', '0', '0', '0', '1', '0', '1', '1', '0', '0', '0', '0', '0', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '1', '1', '0', '1', '1', '0', '0', '0', '0', '1', '0', '1', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '1', '0', '0', '1', '1', '0', '1', '0']
