ITEM;['0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '51', '52', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '72', '73', '74', '75', '76', '77', '78', '79', '80', '81', '82', '83', '84', '85', '86', '87', '88', '89', '90', '91', '92', '93', '94', '95', '96', '97', '98', '99']
PESO;['35', '25', '48', '64', '38', '47', '70', '27', '60', '34', '44', '59', '72', '75', '34', '41', '22', '29', '36', '42', '34', '22', '61', '52', '22', '43', '69', '51', '39', '20', '72', '44', '32', '29', '71', '61', '59', '57', '43', '61', '49', '48', '44', '45', '47', '20', '70', '37', '22', '72', '71', '57', '65', '58', '35', '24', '40', '27', '70', '63', '59', '24', '56', '56', '31', '60', '66', '68', '51', '31', '43', '70', '43', '79', '28', '22', '69', '43', '74', '62', '35', '26', '60', '30', '71', '50', '47', '49', '43', '57', '61', '79', '43', '65', '70', '68', '30', '43', '40', '80']
VALOR;['366', '252', '397', '635', '344', '417', '761', '322', '551', '354', '506', '502', '612', '702', '370', '484', '237', '254', '372', '463', '386', '230', '608', '559', '191', '481', '760', '420', '336', '173', '604', '376', '259', '280', '751', '596', '652', '605', '481', '702', '399', '552', '481', '393', '542', '166', '791', '395', '238', '718', '738', '654', '661', '519', '350', '263', '444', '323', '741', '569', '528', '257', '661', '600', '320', '557', '556', '700', '581', '311', '436', '828', '414', '676', '240', '233', '817', '351', '632', '582', '389', '233', '638', '337', '837', '556', '486', '586', '507', '573', '685', '841', '359', '706', '802', '560', '358', '386', '472', '932']
CAPACIDADES;['1116', '1004', '854']
QTD_ITENS;100
QTD_MOCHILAS;3
0;['1', '1', '0', '1', '1', '1', '1', '0', '1', '1', '1', '1', '1', '1', '0', '1', '1', '1', '0', '0', '1', '0', '1', '0', '1', '1', '1', '0', '0', '0', '0', '1', '0', '0', '0', '1', '0', '1', '1', '0', '0', '1', '1', '1', '1', '1', '1', '1', '1', '0', '0', '0', '1', '0', '1', '1', '0', '1', '1', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '1', '0', '1', '0', '0', '1', '1', '0', '0', '0', '0', '1', '0', '0', '0', '1', '1', '0', '1', '0', '0', '0']
1;['1', '1', '0', '0', '1', '1', '0', '1', '0', '1', '1', '1', '1', '0', '1', '1', '0', '0', '0', '0', '1', '0', '0', '1', '0', '0', '1', '1', '0', '0', '1', '0', '0', '1', '0', '0', '1', '0', '0', '0', '1', '1', '0', '0', '0', '0', '0', '1', '1', '0', '1', '0', '1', '1', '0', '0', '0', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0', '1', '1', '0', '1', '0', '1', '1', '0', '0', '1', '1', '1', '0', '1', '0', '1', '1', '0', '1', '1', '0', '0', '1', '1', '0', '1', '1', '0', '0', '1', '1', '0']
2;['0', '0', '1', '1', '0', '0', '1', '0', '1', '1', '0', '1', '0', '1', '0', '1', '1', '0', '1', '0', '0', '0', '0', '1', '1', '0', '1', '1', '1', '1', '1', '1', '0', '1', '1', '0', '0', '1', '0', '1', '1', '1', '0', '1', '1', '0', '0', '0', '0', '1', '0', '0', '1', '1', '0', '1', '1', '1', '0', '0', '1', '0', '1', '0', '1', '1', '1', '1', '1', '1', '0', '0', '1', '0', '1', '1', '0', '1', '1', '0', '0', '1', '0', '1', '1', '1', '1', '1', '1', '0', '0', '1', '1', '1', '0', '1', '1', '1', '0', '1']
3;['1', '0', '1', '1', '1', '0', '1', '1', '0', '0', '0', '0', '1', '0', '1', '0', '1', '0', '0', '1', '0', '0', '0', '1', '1', '1', '1', '1', '1', '1', '1', '1', '0', '1', '1', '0', '0', '1', '1', '1', '0', '1', '0', '1', '0', '1', '1', '1', '1', '0', '1', '1', '1', '1', '0', '1', '0', '1', '0', '1', '0', '1', '0', '0', '1', '0', '0', '1', '0', '1', '1', '1', '1', '0', '0', '0', '0', '1', '1', '0', '0', '0', '1', '1', '1', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '1', '1', '1', '0']
