ITEM;['0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '51', '52', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '72', '73', '74', '75', '76', '77', '78', '79', '80', '81', '82', '83', '84', '85', '86', '87', '88', '89', '90', '91', '92', '93', '94', '95', '96', '97', '98', '99']
PESO;['69', '40', '56', '48', '63', '59', '58', '76', '65', '51', '41', '50', '52', '70', '71', '40', '79', '34', '52', '70', '62', '43', '64', '50', '26', '38', '77', '61', '79', '53', '35', '32', '37', '20', '73', '26', '74', '38', '42', '42', '47', '39', '50', '58', '42', '32', '29', '21', '63', '29', '32', '53', '42', '58', '48', '70', '32', '55', '46', '26', '58', '64', '49', '26', '55', '41', '66', '20', '46', '36', '68', '78', '77', '65', '72', '77', '64', '28', '39', '64', '27', '52', '29', '27', '66', '35', '47', '51', '21', '43', '36', '29', '46', '64', '36', '48', '73', '55', '59', '26']
VALOR;['566', '413', '486', '453', '683', '547', '488', '865', '619', '570', '471', '538', '504', '804', '602', '417', '727', '273', '514', '624', '637', '403', '583', '511', '248', '424', '798', '572', '861', '533', '400', '323', '433', '180', '647', '246', '787', '379', '364', '428', '463', '355', '402', '515', '499', '372', '263', '246', '537', '268', '355', '512', '345', '487', '416', '707', '330', '465', '483', '259', '565', '760', '553', '303', '592', '439', '642', '201', '497', '310', '553', '692', '815', '763', '638', '673', '530', '289', '446', '614', '302', '597', '298', '289', '696', '303', '411', '494', '228', '510', '377', '334', '517', '662', '416', '561', '794', '442', '657', '310']
CAPACIDADES;['979', '997', '998']
QTD_ITENS;100
QTD_MOCHILAS;3
0;['1', '0', '1', '0', '1', '0', '0', '1', '0', '1', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '1', '1', '1', '0', '1', '0', '0', '1', '1', '1', '1', '0', '0', '0', '1', '1', '1', '1', '1', '1', '0', '0', '1', '1', '1', '0', '0', '0', '1', '1', '0', '1', '1', '1', '0', '0', '1', '1', '1', '1', '0', '0', '0', '1', '1', '1', '1', '0', '1', '1', '1', '1', '0', '0', '0', '0', '1', '0', '1', '1', '0', '0', '0', '1', '0', '1', '1', '1', '1', '0', '0', '0', '1', '1']
1;['0', '1', '0', '0', '0', '1', '1', '0', '1', '0', '1', '0', '1', '1', '0', '0', '1', '0', '0', '1', '1', '1', '0', '1', '1', '0', '1', '1', '0', '1', '0', '0', '1', '1', '1', '0', '1', '0', '0', '1', '0', '1', '1', '1', '0', '1', '0', '0', '0', '0', '1', '0', '1', '1', '0', '1', '0', '1', '1', '0', '1', '1', '1', '1', '0', '1', '1', '1', '0', '1', '1', '0', '1', '1', '0', '1', '1', '1', '1', '1', '1', '1', '1', '1', '0', '1', '1', '0', '1', '0', '0', '1', '1', '0', '1', '1', '1', '0', '1', '1']
2;['1', '0', '1', '0', '1', '0', '1', '1', '0', '1', '0', '1', '0', '1', '0', '1', '0', '1', '1', '0', '1', '1', '1', '0', '1', '1', '1', '1', '1', '1', '0', '1', '0', '1', '1', '1', '1', '0', '1', '1', '0', '0', '0', '1', '1', '1', '0', '1', '0', '1', '0', '0', '1', '1', '1', '0', '1', '1', '0', '1', '1', '0', '0', '1', '1', '0', '1', '0', '1', '0', '0', '0', '1', '1', '0', '1', '0', '0', '1', '1', '0', '0', '1', '1', '1', '1', '1', '0', '0', '1', '1', '0', '1', '0', '0', '1', '0', '1', '0', '1']
3;['0', '0', '0', '1', '1', '0', '1', '1', '1', '1', '1', '0', '1', '1', '1', '0', '1', '0', '1', '1', '1', '1', '1', '1', '0', '1', '0', '1', '1', '0', '1', '0', '1', '0', '0', '0', '1', '1', '0', '1', '1', '0', '0', '1', '1', '0', '1', '1', '0', '1', '0', '0', '0', '1', '1', '1', '0', '1', '0', '1', '1', '1', '0', '0', '1', '1', '1', '0', '1', '0', '1', '1', '1', '1', '0', '1', '0', '0', '1', '0', '1', '0', '1', '1', '0', '1', '1', '0', '1', '0', '0', '0', '1', '1', '0', '0', '0', '1', '0', '1']
