ITEM;['0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '51', '52', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '72', '73', '74', '75', '76', '77', '78', '79', '80', '81', '82', '83', '84', '85', '86', '87', '88', '89', '90', '91', '92', '93', '94', '95', '96', '97', '98', '99']
PESO;['65', '21', '65', '75', '35', '45', '41', '41', '23', '60', '65', '76', '33', '56', '26', '29', '24', '38', '45', '45', '61', '65', '44', '65', '65', '53', '70', '66', '73', '74', '63', '47', '38', '30', '22', '58', '31', '60', '57', '64', '52', '65', '67', '27', '35', '59', '78', '26', '54', '76', '42', '68', '62', '76', '25', '59', '25', '65', '60', '48', '56', '41', '46', '80', '43', '65', '30', '39', '73', '56', '24', '21', '64', '60', '60', '47', '61', '40', '40', '23', '26', '68', '36', '76', '20', '72', '77', '48', '67', '28', '70', '49', '38', '76', '29', '39', '78', '32', '55', '47']
VALOR;['761', '227', '738', '758', '397', '378', '345', '383', '262', '669', '571', '702', '370', '650', '240', '328', '251', '427', '486', '456', '719', '759', '519', '644', '694', '508', '687', '581', '832', '760', '586', '509', '304', '336', '199', '551', '270', '490', '490', '631', '540', '591', '624', '305', '400', '528', '880', '300', '595', '748', '500', '605', '567', '681', '218', '541', '286', '668', '657', '551', '536', '353', '432', '715', '506', '587', '256', '345', '769', '461', '237', '186', '678', '581', '671', '389', '536', '407', '421', '241', '231', '731', '408', '908', '208', '622', '676', '414', '744', '299', '702', '399', '339', '798', '303', '312', '727', '278', '612', '388']
CAPACIDADES;['618', '621', '660', '549', '703']
QTD_ITENS;100
QTD_MOCHILAS;5
0;['1', '1', '0', '0', '1', '1', '1', '0', '0', '1', '1', '1', '1', '0', '0', '1', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '1', '0', '1', '1', '1', '0', '0', '1', '1', '0', '0', '0', '0', '0', '1', '0', '0', '1', '1', '0', '0', '0', '0', '1', '1', '0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '1', '1', '1', '1', '0', '0', '1', '1', '0', '1', '0', '1', '1', '0', '1', '1', '0', '0', '0', '1', '1', '0', '1', '1', '1', '1', '1', '1', '1', '1', '0', '1', '1', '0', '0', '0', '1']
1;['1', '1', '0', '0', '1', '1', '0', '0', '1', '1', '1', '0', '1', '0', '1', '0', '0', '1', '0', '1', '0', '1', '1', '1', '1', '1', '1', '0', '1', '1', '0', '1', '0', '0', '1', '1', '1', '0', '0', '1', '1', '1', '1', '1', '1', '1', '0', '1', '1', '0', '1', '1', '0', '1', '0', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '0', '1', '1', '0', '1', '1', '1', '0', '1', '1', '0', '1', '1', '0', '1', '0', '0', '1', '1', '1', '1', '0', '0', '1', '1', '1', '0', '1', '0', '0', '0', '1', '0', '1', '0']
2;['0', '0', '1', '0', '1', '1', '1', '0', '1', '1', '1', '1', '1', '0', '0', '1', '1', '0', '1', '1', '1', '1', '1', '1', '0', '1', '1', '1', '0', '0', '0', '1', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '1', '1', '1', '1', '1', '1', '0', '0', '1', '1', '1', '1', '1', '0', '0', '1', '1', '0', '0', '0', '1', '0', '1', '1', '0', '0', '0', '1', '0', '1', '1', '1', '0', '0', '0', '1', '0', '1', '0', '1', '1', '1', '0', '1', '1', '1', '0', '1', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0']
3;['0', '0', '0', '1', '0', '1', '1', '1', '0', '0', '0', '0', '1', '0', '0', '1', '0', '1', '1', '1', '1', '0', '1', '1', '1', '1', '1', '1', '1', '0', '1', '1', '0', '0', '0', '1', '1', '1', '0', '1', '0', '1', '1', '0', '1', '1', '1', '0', '0', '1', '0', '0', '1', '1', '1', '1', '0', '0', '0', '0', '0', '1', '1', '1', '0', '1', '0', '0', '0', '1', '1', '1', '0', '0', '0', '0', '1', '0', '0', '1', '1', '1', '0', '1', '1', '1', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0']
